t_sec,nBack,number,expectedResponse,actualResponse
831.302,2,2,1,1
833.4129,2,1,0,0
835.5262,2,6,0,0
837.6097,2,1,1,1
839.6846,2,6,1,1
841.7944,2,1,1,0
843.9038,2,5,0,0
846.0407,2,1,1,1
848.15,2,5,1,1
850.2634,2,3,0,0
852.3762,2,9,0,0
854.4889,2,5,0,0
856.6284,2,9,1,1
858.7401,2,8,0,0
860.85,2,8,0,0
862.9601,2,6,0,0
895.3004,3,8,1,0
897.4126,3,2,0,0
899.5241,3,2,0,0
901.6349,3,5,0,0
903.6787,3,8,0,1
905.7422,3,2,1,1
907.8252,3,8,0,1
909.9377,3,1,0,0
912.049,3,5,0,0
914.1588,3,5,0,0
916.2687,3,9,0,0
918.3839,3,4,0,0
920.4656,3,5,1,1
922.578,3,1,0,0
924.6891,3,4,1,0
926.8045,3,9,0,0
928.9163,3,7,0,0
931.0276,3,1,0,0
933.1391,3,2,0,0
935.2519,3,2,0,0
937.3602,3,4,0,0
939.4711,3,7,0,0
941.5841,3,2,1,0
943.7018,3,6,0,0
945.7925,3,7,1,1
947.9058,3,2,1,0
950.0143,3,6,1,0
952.1249,3,3,0,0
954.2384,3,7,0,0
956.351,3,6,1,0
958.4631,3,4,0,0
960.5757,3,4,0,0
962.6879,3,2,0,0
964.8495,3,4,1,1
966.9663,3,4,1,1
969.0787,3,8,0,0
971.1328,3,4,1,1
973.2469,3,3,0,0
975.3597,3,6,0,0
977.4236,3,4,1,1
979.5339,3,7,0,0
981.5954,3,6,1,1
983.6841,3,7,0,1
985.7943,3,2,0,0
987.9036,3,3,0,0
990.0139,3,3,0,0
992.1227,3,6,0,0
994.235,3,6,0,0
996.3529,3,6,0,1
998.4316,3,6,1,1
1000.545,3,7,0,0
1002.658,3,1,0,0
1004.779,3,7,0,0
1006.892,3,0,0,0
1009.006,3,6,0,0
1011.121,3,9,0,0
1013.234,3,7,0,0
1015.346,3,8,0,0
1017.461,3,6,0,0
1019.57,3,1,0,0
1021.683,3,8,1,0
1023.797,3,3,0,0
1025.91,3,4,0,0
1028.022,3,6,0,0
1030.185,3,3,1,1
1032.296,3,5,0,0
1034.406,3,6,1,1
1036.519,3,3,1,0
1038.578,3,5,1,1
1040.702,3,1,0,0
1042.804,3,5,0,1
1044.914,3,9,0,0
1047.025,3,1,1,0
1049.136,3,5,1,0
1051.248,3,8,0,0
1053.362,3,6,0,0
1055.471,3,4,0,0
1057.583,3,8,1,0
1059.695,3,2,0,0
1061.806,3,0,0,0
1063.924,3,8,1,1
1066.03,3,2,1,1
1068.142,3,8,0,0
1070.256,3,5,0,0
1072.368,3,8,0,0
1074.478,3,8,1,1
1076.587,3,5,1,0
1078.698,3,1,0,0
1080.81,3,8,1,0
1082.924,3,9,0,0
1085.038,3,2,0,0
1087.15,3,8,1,0
1089.261,3,9,1,0
1091.374,3,2,1,0
1093.488,3,3,0,0
1095.601,3,0,0,0
1097.715,3,3,0,0
1099.827,3,9,0,0
1101.937,3,0,1,0
1104.062,3,5,0,0
