t_sec,O11_muM,O12_muM,O21_muM,O23_muM,O32_muM,O33_muM,O34_muM,O42_muM,O44_muM,O45_muM,O53_muM,O54_muM,O56_muM,O64_muM,O65_muM,O66_muM,O75_muM,O77_muM,O86_muM,O87_muM,D11_muM,D12_muM,D21_muM,D23_muM,D32_muM,D33_muM,D34_muM,D42_muM,D44_muM,D45_muM,D53_muM,D54_muM,D56_muM,D64_muM,D65_muM,D66_muM,D75_muM,D77_muM,D86_muM,D87_muM
196.1712,-0.7974072,-0.09392014,-1.035789,-0.7375324,-0.4382737,-0.9712375,-1.04018,-0.04315567,-0.6306591,-0.7202798,-0.9647616,-1.185901,-1.034666,-1.091996,-0.9099167,-0.9831939,-0.5078128,-0.7724924,-0.6342663,-1.181932,0.5454083,0.2285677,0.4721597,0.4422995,0.3535383,0.4214652,0.4202782,0.2068372,0.3400479,-0.1522155,0.6476792,0.788931,0.6221942,0.5002405,0.3823473,0.4605578,0.1804879,0.5052252,0.6931249,0.7204112
196.2992,-0.8254046,-0.09222129,-1.075971,-0.7745044,-0.4708972,-1.039338,-1.106863,-0.04728959,-0.6610067,-0.7202922,-1.004678,-1.210726,-1.077347,-1.186132,-0.9670907,-1.082022,-0.5435442,-0.799531,-0.7043034,-1.247551,0.5457321,0.2296293,0.4776498,0.4423744,0.3474707,0.4212868,0.4176961,0.1990809,0.337557,-0.1544496,0.6468809,0.7873469,0.6275539,0.4973367,0.3727859,0.4433961,0.1819815,0.5019091,0.6921984,0.7199863
196.4272,-0.8340673,-0.1100377,-1.125273,-0.8281246,-0.5398119,-1.127732,-1.198452,-0.05703092,-0.6999664,-0.7350361,-1.047153,-1.25476,-1.129068,-1.300295,-1.0808,-1.111567,-0.5878362,-0.8377921,-0.7664104,-1.32263,0.5251287,0.2318712,0.4777334,0.4400975,0.3430033,0.4150294,0.4126367,0.1994957,0.3356655,-0.1550997,0.6457152,0.7888362,0.6253951,0.4913754,0.3718123,0.4185035,0.1840663,0.5066143,0.692431,0.7214445
196.5552,-0.8681695,-0.1422202,-1.195916,-0.8810958,-0.5991761,-1.218955,-1.292665,-0.07563627,-0.7486337,-0.7495879,-1.096621,-1.294308,-1.181237,-1.407264,-1.185641,-1.253485,-0.6359553,-0.8728492,-0.8344127,-1.391125,0.52829,0.2282109,0.4800019,0.4402264,0.3322395,0.4121455,0.4056133,0.1906061,0.3410499,-0.1595071,0.6478385,0.7841572,0.6263633,0.4881255,0.37426,0.4469261,0.1798647,0.4999574,0.6954532,0.7216811
196.6832,-0.9371779,-0.176648,-1.252197,-0.9389253,-0.6835277,-1.307701,-1.381566,-0.1349669,-0.7987576,-0.7636575,-1.148759,-1.340009,-1.232805,-1.52362,-1.273296,-1.381412,-0.6777508,-0.9081898,-0.8508359,-1.388078,0.5403584,0.2303463,0.4795413,0.4384367,0.3370154,0.4107226,0.4026108,0.1957636,0.3370885,-0.1586599,0.6470234,0.7896306,0.6281713,0.4906565,0.3653486,0.440311,0.1777526,0.4926147,0.7002953,0.7228031
196.8112,-0.8890352,-0.198689,-1.156909,-0.8899435,-0.6093274,-1.20428,-1.282394,-0.09921814,-0.7602524,-0.7488975,-1.053489,-1.264625,-1.127082,-1.244031,-1.026826,-1.102843,-0.5546457,-0.776068,-0.6627117,-1.207154,0.5252573,0.2304169,0.47696,0.4450665,0.3376557,0.4106071,0.4148105,0.1920123,0.3445437,-0.1518529,0.6512004,0.7881282,0.6309819,0.4974795,0.374071,0.4274638,0.181697,0.514123,0.7083851,0.7290201
196.9392,-0.7897649,-0.1411289,-1.042183,-0.7711686,-0.4596744,-0.9933066,-1.066524,-0.047038,-0.6530916,-0.7145416,-0.9566173,-1.170754,-1.024105,-1.049429,-0.8566039,-1.003999,-0.4811658,-0.6963533,-0.598346,-1.155429,0.5263558,0.2247646,0.4769092,0.4519036,0.3488509,0.4261597,0.4284843,0.1994198,0.3471069,-0.1543998,0.6524401,0.7913442,0.6359599,0.5008309,0.3821231,0.4764139,0.1834467,0.4808117,0.7060923,0.7264683
197.0672,-0.7559109,-0.09865857,-1.035607,-0.74077,-0.4259765,-0.9650268,-1.032122,-0.02550804,-0.6314725,-0.7053516,-0.9521573,-1.15942,-1.022749,-1.074676,-0.8727531,-0.9725153,-0.4725953,-0.730514,-0.6230033,-1.176296,0.5212809,0.2232635,0.4773522,0.4479951,0.3401341,0.4268993,0.4231486,0.2039295,0.3430785,-0.1571535,0.6486297,0.7855884,0.6314135,0.5010651,0.3824172,0.4536674,0.1817194,0.5075859,0.704445,0.7227926
197.1952,-0.7633551,-0.09171627,-1.052827,-0.7531701,-0.4370525,-0.9849102,-1.048545,-0.02256145,-0.626597,-0.7115375,-0.9646289,-1.172169,-1.044446,-1.122244,-0.914837,-1.019134,-0.4967577,-0.7551659,-0.6695018,-1.222165,0.5259079,0.2219652,0.4738276,0.4483499,0.3416432,0.4250032,0.4178175,0.2065696,0.340795,-0.1514495,0.6468054,0.7859178,0.6315677,0.4959643,0.3759969,0.4511499,0.1857827,0.5149131,0.6994306,0.7216934
197.3232,-0.7726026,-0.1010054,-1.100995,-0.7937474,-0.488965,-1.057753,-1.123569,-0.0266301,-0.6753938,-0.7168424,-1.001996,-1.204625,-1.096313,-1.222944,-1.011838,-1.097001,-0.532885,-0.7995512,-0.7363198,-1.286909,0.5074745,0.2240259,0.4764387,0.4446605,0.3383193,0.4216633,0.417536,0.1954668,0.3432414,-0.159853,0.6469516,0.7860584,0.6370627,0.4952203,0.379685,0.4395365,0.1819544,0.5013867,0.7000521,0.7203211
197.4512,-0.8910949,-0.1302596,-1.165222,-0.8473715,-0.5455642,-1.148495,-1.213747,-0.05746527,-0.7167358,-0.7370104,-1.051289,-1.244755,-1.146876,-1.342394,-1.108897,-1.198362,-0.5821605,-0.8332701,-0.7981159,-1.359295,0.5412807,0.2238473,0.4755948,0.4462887,0.324032,0.4180794,0.4084172,0.204862,0.3503866,-0.158268,0.6470606,0.7839883,0.6368542,0.4962958,0.3717561,0.42905,0.1785116,0.4905042,0.6974395,0.719413
197.5792,-0.8806798,-0.1600441,-1.227105,-0.9058961,-0.6224349,-1.236117,-1.305152,-0.08498435,-0.7623935,-0.7497209,-1.097659,-1.294126,-1.19614,-1.45299,-1.202489,-1.260697,-0.6404548,-0.9181464,-0.8702615,-1.429957,0.523621,0.2223064,0.4776178,0.4492227,0.3210164,0.4158184,0.4020728,0.1946678,0.3373319,-0.1577327,0.6468388,0.7848315,0.6349248,0.4954868,0.3628262,0.4366901,0.1800938,0.4971928,0.7012658,0.7207281
197.7072,-0.9448296,-0.1969423,-1.29112,-0.9640297,-0.707496,-1.331169,-1.404944,-0.1189998,-0.8007228,-0.7615606,-1.135481,-1.326846,-1.233648,-1.502407,-1.244992,-1.338105,-0.6237019,-0.9058071,-0.7920442,-1.316292,0.5427878,0.2204093,0.4771011,0.4498011,0.3278211,0.4157139,0.402646,0.1982506,0.3393906,-0.1568837,0.6461667,0.7876365,0.6367373,0.4954679,0.3720758,0.4392281,0.1760535,0.5245382,0.7047511,0.7197621
197.8352,-0.8830221,-0.1876483,-1.129268,-0.8518149,-0.5602359,-1.114936,-1.182247,-0.06848707,-0.7045323,-0.7226536,-1.007456,-1.20954,-1.082556,-1.156544,-0.9649756,-1.055287,-0.5065201,-0.7851811,-0.6176916,-1.159753,0.5229174,0.2205723,0.4737302,0.4538843,0.3360552,0.4203157,0.4118975,0.1964629,0.343898,-0.1518302,0.6544051,0.7892818,0.6390921,0.5039958,0.3878547,0.4480975,0.176132,0.5003749,0.7112829,0.7202355
197.9632,-0.7858542,-0.1281364,-1.01116,-0.7308849,-0.4066972,-0.9207972,-0.9790671,-0.001171571,-0.6067499,-0.6997827,-0.9207957,-1.110913,-0.9864836,-0.9901935,-0.7949126,-0.9368923,-0.4587626,-0.7484174,-0.5703844,-1.129617,0.5391243,0.2176906,0.4742869,0.4565235,0.333688,0.4334207,0.4237017,0.1901536,0.3455265,-0.1476235,0.6557857,0.7880559,0.6417865,0.509471,0.382704,0.4760698,0.1818598,0.5255011,0.7039871,0.7165873
198.0912,-0.7718059,-0.08911932,-1.005868,-0.7132778,-0.3894508,-0.9094849,-0.9578781,0.005974796,-0.5723256,-0.6965251,-0.9159029,-1.101208,-0.995499,-1.013367,-0.8081844,-0.9084146,-0.4472925,-0.7365674,-0.5846168,-1.142873,0.5391113,0.2136778,0.4705187,0.4533528,0.3343062,0.4319152,0.4201949,0.1954565,0.3383103,-0.1508381,0.6513624,0.7840944,0.6394587,0.5100948,0.3735742,0.4507214,0.1794949,0.5085836,0.7002564,0.7129127
198.2192,-0.7928654,-0.0820953,-1.023732,-0.7262702,-0.3959353,-0.938144,-0.9780545,0.001307838,-0.5831948,-0.7002038,-0.9384443,-1.112351,-1.016456,-1.063348,-0.8623602,-0.9808654,-0.4725482,-0.7563322,-0.6408135,-1.191738,0.5379516,0.2160982,0.4705839,0.4528247,0.3305597,0.4322907,0.417768,0.2034817,0.338212,-0.1453817,0.6512632,0.7863713,0.642042,0.5063504,0.3799431,0.4663381,0.1769331,0.5128957,0.6955214,0.7084177
198.3472,-0.7942007,-0.08794227,-1.064763,-0.769332,-0.4410463,-1.012737,-1.059631,-0.00785561,-0.6113263,-0.7033693,-0.9819493,-1.150816,-1.065144,-1.160914,-0.9465148,-1.057299,-0.5168849,-0.7909868,-0.7025449,-1.256298,0.5485461,0.2180099,0.4737704,0.4508252,0.3282712,0.4297429,0.4146412,0.199995,0.3398129,-0.1552031,0.6490494,0.7885364,0.643907,0.5081944,0.3732045,0.4624369,0.1774533,0.4867258,0.6904103,0.7053319
198.4752,-0.7830434,-0.1138028,-1.118186,-0.8180242,-0.5077625,-1.101065,-1.145696,-0.039354,-0.6624572,-0.7206734,-1.030487,-1.191059,-1.119904,-1.261872,-1.040401,-1.131506,-0.5708432,-0.8575544,-0.767282,-1.3182,0.5066321,0.2162837,0.4732324,0.4482404,0.3277834,0.4255635,0.4085259,0.2013709,0.3417963,-0.1553681,0.6485075,0.786541,0.6456512,0.503476,0.3696755,0.4477169,0.1748331,0.5061564,0.6915824,0.7032672
198.6032,-0.8372712,-0.1455909,-1.174197,-0.8771928,-0.5755354,-1.180757,-1.238001,-0.05477146,-0.707664,-0.7375699,-1.075404,-1.238029,-1.167735,-1.361763,-1.14466,-1.216418,-0.6216719,-0.9076331,-0.8251891,-1.394308,0.4927742,0.2172506,0.4778967,0.4539684,0.3292071,0.4244077,0.4076414,0.1947469,0.3425516,-0.1582692,0.6530132,0.7895843,0.6452951,0.5046124,0.3804271,0.4402755,0.1737354,0.5047651,0.6906253,0.706695
198.7312,-0.9263598,-0.1862227,-1.218407,-0.91697,-0.6225286,-1.236208,-1.296574,-0.06696526,-0.7265111,-0.7295832,-1.073347,-1.235226,-1.160492,-1.274701,-1.050043,-1.174789,-0.5471315,-0.8116866,-0.6712214,-1.198393,0.5338209,0.2186733,0.474877,0.4517851,0.3220201,0.4205948,0.4074902,0.1863922,0.341316,-0.152181,0.6547598,0.7920091,0.6477534,0.5093519,0.3808366,0.4617673,0.171147,0.5135276,0.699438,0.7032219
198.8592,-0.7586085,-0.149205,-1.021628,-0.7639659,-0.4345347,-0.9631982,-1.01692,-0.01376196,-0.5909854,-0.7127825,-0.9417388,-1.096456,-0.9943474,-0.9691572,-0.7991279,-0.9177479,-0.4601063,-0.7096853,-0.5154046,-1.049568,0.4971714,0.2183086,0.4708819,0.4574032,0.3368573,0.4373807,0.4302026,0.1839987,0.3332638,-0.1536708,0.6586687,0.7909215,0.6479186,0.520071,0.3897539,0.4562023,0.1727407,0.5109306,0.7003532,0.7031558
198.9872,-0.6996886,-0.08022502,-0.9064503,-0.6544492,-0.3064133,-0.8123388,-0.8446916,0.03597571,-0.499233,-0.7022649,-0.875813,-1.0229,-0.9358907,-0.8664694,-0.7164478,-0.8419667,-0.4275872,-0.6813333,-0.4983034,-1.044511,0.5180272,0.2123086,0.4704677,0.4573545,0.341665,0.445994,0.4343133,0.1828558,0.3363014,-0.1614146,0.6603628,0.7918928,0.6484191,0.5257345,0.3873832,0.4723213,0.1732069,0.5102741,0.690784,0.6975017
199.1152,-0.6744408,-0.05874847,-0.9166592,-0.6518722,-0.3020645,-0.8212063,-0.8371352,0.05314193,-0.4822817,-0.6854294,-0.8790439,-1.007874,-0.950278,-0.8681892,-0.7202716,-0.8269686,-0.415671,-0.6908273,-0.5135102,-1.063699,0.4974684,0.208365,0.4669417,0.4532667,0.3387658,0.4464236,0.4330066,0.2007873,0.3385845,-0.1535587,0.6586063,0.787956,0.64679,0.5193055,0.3745459,0.4686332,0.1773497,0.4963038,0.6846803,0.6950973
199.2432,-0.7324114,-0.06121935,-0.9483023,-0.6708393,-0.3175811,-0.8596904,-0.8728192,0.05257159,-0.496635,-0.6957059,-0.9077719,-1.02916,-0.9779278,-0.9310278,-0.7749881,-0.9041691,-0.4510415,-0.7003174,-0.564579,-1.107932,0.5454161,0.2105572,0.4680757,0.4527146,0.3295947,0.4432374,0.4270861,0.1904027,0.3462335,-0.1600301,0.6588757,0.7908726,0.6488941,0.5178089,0.3754238,0.4694324,0.1702301,0.5079462,0.6745035,0.6874415
199.3712,-0.7659726,-0.07158938,-0.9885973,-0.7127341,-0.3584797,-0.9295262,-0.9433483,0.04531915,-0.5178637,-0.7193894,-0.9505284,-1.063598,-1.025975,-1.024868,-0.8650208,-0.9638141,-0.4987893,-0.7668288,-0.6225783,-1.171204,0.5346065,0.2131159,0.4688613,0.452284,0.3251209,0.4390176,0.4236914,0.171486,0.3379758,-0.1655253,0.6552625,0.7885411,0.6485108,0.5166011,0.3718313,0.4572456,0.1731946,0.5083297,0.6696941,0.6858876
199.4992,-0.7842775,-0.09847312,-1.046749,-0.7634996,-0.4221432,-1.008325,-1.030311,0.01015732,-0.5562984,-0.7405657,-0.9987578,-1.103441,-1.067088,-1.116693,-0.9600771,-1.022731,-0.5515109,-0.8052841,-0.6803358,-1.228163,0.5256791,0.2133834,0.4698685,0.452071,0.3216301,0.4369828,0.4223843,0.1796715,0.3349576,-0.1672874,0.6571809,0.7860358,0.6424604,0.5144592,0.3755905,0.4582222,0.1665869,0.5165009,0.6676655,0.6877317
199.6272,-0.8025889,-0.1303764,-1.098934,-0.8124006,-0.4812014,-1.077022,-1.104972,-0.05937745,-0.6214382,-0.838572,-1.045358,-1.155628,-1.133587,-1.215787,-1.045155,-1.134982,-0.6178747,-0.8751481,-0.7417318,-1.284826,0.5201589,0.2087147,0.469521,0.4502721,0.3308455,0.4348077,0.4208656,0.157163,0.3331642,-0.1903544,0.6576466,0.7884788,0.6483393,0.5137106,0.367377,0.4747186,0.1619812,0.5154248,0.6641158,0.6862516
199.7552,-0.8198166,-0.1634621,-1.102351,-0.8303703,-0.4907114,-1.083328,-1.117989,-0.06527643,-0.6060512,-0.8342374,-1.020845,-1.120867,-1.09366,-1.036351,-0.8930252,-1.00999,-0.529655,-0.7118476,-0.5475468,-1.066321,0.507661,0.2121249,0.4661625,0.4544558,0.3303521,0.4351774,0.4255158,0.1555007,0.3265544,-0.188096,0.6645564,0.7908613,0.6472251,0.522209,0.3731751,0.463418,0.1611396,0.494001,0.6729727,0.6881022
199.8832,-0.7300513,-0.1153098,-0.9250335,-0.6695696,-0.3132143,-0.8216658,-0.8365027,-0.008331147,-0.470378,-0.810523,-0.8882312,-0.9795828,-0.9291304,-0.7677441,-0.665002,-0.7205102,-0.4398228,-0.6187691,-0.3997833,-0.9121954,0.5199065,0.2082881,0.4658888,0.4529622,0.3437816,0.4514867,0.4477695,0.1491549,0.3327995,-0.1906145,0.6682279,0.7908952,0.6470569,0.5366587,0.3881975,0.4636135,0.1603108,0.5050611,0.6705025,0.6885794
200.0112,-0.5959237,-0.05550333,-0.8211801,-0.5748355,-0.1835257,-0.6836361,-0.6822948,0.01578143,-0.3949741,-0.9397202,-0.8358604,-0.9106833,-0.8847567,-0.6731718,-0.6114344,-0.6366974,-0.4429048,-0.5830999,-0.3990496,-0.9015691,0.516364,0.2058901,0.4628559,0.4567345,0.3440525,0.4563167,0.4508967,0.09540389,0.3285015,-0.2277177,0.6684492,0.7839239,0.6443549,0.5295408,0.3806742,0.4408011,0.1570723,0.4844157,0.6588141,0.6852205
200.1392,-0.6129746,-0.03641248,-0.8283755,-0.5684118,-0.1622498,-0.6731465,-0.6572368,-0.04647253,-0.3671757,-1.08743,-0.8423491,-0.8988236,-0.892185,-0.6624536,-0.6159011,-0.696558,-0.4542691,-0.5965659,-0.4215889,-0.9092955,0.5417465,0.2075323,0.4615604,0.4543879,0.3544441,0.4533484,0.4442801,0.08569661,0.3122231,-0.2694404,0.667876,0.7800338,0.6387872,0.5257763,0.3801003,0.4860413,0.1556398,0.4939712,0.649676,0.6843525
200.2672,-0.6012627,-0.0257349,-0.8427472,-0.5882464,-0.1731238,-0.7050587,-0.6900428,-0.05257569,-0.3653622,-1.122613,-0.8757733,-0.9045591,-0.9271256,-0.7130203,-0.668969,-0.7038595,-0.4776934,-0.5658712,-0.4811663,-0.9546,0.5408646,0.2091373,0.4573936,0.4513735,0.3584239,0.4528546,0.4451202,0.06242123,0.312349,-0.278971,0.6651289,0.7783048,0.6395253,0.5275592,0.3859512,0.4592905,0.1560352,0.460365,0.6413067,0.6807657
200.3952,-0.6230762,-0.02918867,-0.8933919,-0.6339656,-0.220915,-0.7779904,-0.7545795,-0.04928358,-0.3942693,-1.100848,-0.9296197,-0.9446627,-0.9800892,-0.8002189,-0.7416235,-0.8308111,-0.4951202,-0.6645885,-0.5460857,-1.017828,0.5445986,0.2114374,0.463017,0.4493728,0.3505964,0.4495041,0.4404979,0.07154654,0.3189562,-0.2654991,0.6648241,0.7816949,0.6397308,0.5258275,0.3750228,0.4848172,0.1543366,0.4902219,0.6353362,0.6770138
200.5232,-0.6451348,-0.05722084,-0.956368,-0.6882376,-0.3157123,-0.8735408,-0.8519729,-0.01198912,-0.4301152,-0.9429229,-0.9776362,-0.9841918,-1.027904,-0.9133249,-0.8543707,-0.865612,-0.5226862,-0.7400786,-0.6033739,-1.084674,0.5210551,0.2124098,0.4610959,0.4443447,0.343105,0.4464402,0.4417565,0.1230543,0.3378079,-0.2206209,0.6619748,0.7864419,0.6353112,0.5257834,0.3703383,0.4360356,0.1598404,0.4970245,0.6288004,0.6723556
200.6512,-0.7394913,-0.1102923,-1.026711,-0.7415804,-0.4134183,-0.9730738,-0.9667936,-0.04557522,-0.4852701,-0.8776988,-1.03632,-1.037017,-1.077547,-1.044172,-0.9568232,-1.023545,-0.5812414,-0.7657586,-0.6578192,-1.143978,0.5345993,0.2161931,0.4616009,0.4407776,0.3401977,0.4440716,0.4406851,0.1586125,0.3379327,-0.1996735,0.66383,0.7901222,0.6369801,0.5247002,0.3666874,0.4688319,0.1551575,0.4644944,0.6288695,0.668915
200.7792,-0.7638652,-0.1485154,-1.00901,-0.7409027,-0.4148779,-0.9472846,-0.9485337,-0.05418131,-0.4666847,-0.8641952,-0.9821061,-0.9929427,-1.010722,-0.8352376,-0.764331,-0.8300168,-0.4643214,-0.6775296,-0.4447102,-0.9224907,0.5201107,0.2074497,0.4539087,0.4388122,0.3401943,0.4411297,0.4459255,0.1556989,0.337591,-0.1913104,0.6682743,0.7941891,0.6332553,0.5354216,0.369686,0.4571593,0.1638317,0.4779777,0.6409211,0.6702867
200.9072,-0.6874318,-0.1069928,-0.8518421,-0.5963224,-0.2585436,-0.7071598,-0.7065508,0.06996957,-0.3241288,-0.593329,-0.8548131,-0.8278705,-0.8396886,-0.5977848,-0.5046691,-0.5921473,-0.3153773,-0.5725339,-0.3229202,-0.8243952,0.5097978,0.2071306,0.4510553,0.4442628,0.3434838,0.4567435,0.4682159,0.2087884,0.352794,-0.113674,0.6704538,0.7955324,0.6396607,0.547243,0.3987652,0.4560186,0.1754257,0.4786371,0.63189,0.661346
201.0352,-0.5890398,-0.05498875,-0.7750331,-0.5110798,-0.2339005,-0.636052,-0.6257365,0.2039827,-0.2652003,-0.2302758,-0.822679,-0.7849315,-0.8061753,-0.5907191,-0.4871953,-0.5880533,-0.2161877,-0.5813102,-0.3258598,-0.860711,0.48407,0.2151319,0.4569286,0.4405031,0.334728,0.4583251,0.4697055,0.3043582,0.3827545,-0.02878616,0.6694507,0.7990667,0.6362472,0.5488107,0.4043754,0.4874952,0.2035116,0.4818916,0.6174148,0.6346225
201.1632,-0.6786469,-0.0767129,-0.8206734,-0.5167384,-0.3518487,-0.6986814,-0.7011572,0.3475428,-0.281271,0.2951035,-0.8391424,-0.7902859,-0.8104071,-0.6677543,-0.5194608,-0.6784862,-0.159478,-0.5749177,-0.3695585,-0.949707,0.4677404,0.2127533,0.4518253,0.4331093,0.3057966,0.4561977,0.4724545,0.405299,0.411917,0.08503882,0.6581679,0.805651,0.6359375,0.5446131,0.3959312,0.4806744,0.2231041,0.4883501,0.6018119,0.608499
201.2912,-0.7692351,-0.1261766,-0.8892084,-0.5480402,-0.4844511,-0.8044754,-0.8294609,0.3679948,-0.3691163,0.5481586,-0.8856456,-0.8467688,-0.8541209,-0.8173615,-0.595345,-0.7937596,-0.1705995,-0.6608281,-0.4346394,-1.056563,0.4433279,0.2005031,0.4464814,0.4193142,0.2602769,0.4433224,0.4565749,0.4578209,0.436067,0.1585684,0.651597,0.8076428,0.6350538,0.5359967,0.3858732,0.4833974,0.223453,0.4876921,0.5908835,0.5900819
201.4192,-0.8738931,-0.2034119,-0.9825413,-0.605869,-0.6473127,-0.9224866,-0.9784321,0.314862,-0.4376762,0.6076389,-0.9405591,-0.9036331,-0.9110492,-0.9776582,-0.7157097,-0.8803933,-0.2590871,-0.7425112,-0.5128772,-1.135149,0.4264276,0.1881388,0.442874,0.416177,0.2424278,0.4328334,0.4425935,0.4787211,0.4357425,0.1788817,0.6523264,0.7982667,0.6319621,0.5276703,0.3777147,0.4769348,0.2114014,0.4903537,0.580452,0.5824463
201.5472,-0.924393,-0.2859338,-1.044613,-0.6706672,-0.7243844,-1.007781,-1.103667,0.1729993,-0.5204883,0.3567596,-0.9811612,-0.9741524,-0.9762838,-1.091657,-0.8502238,-0.9651875,-0.4111055,-0.7900714,-0.5879576,-1.172821,0.4082323,0.1732866,0.4412566,0.4182805,0.2416204,0.4235959,0.4349889,0.3887984,0.3963428,0.1120963,0.656347,0.7813661,0.6206413,0.5080371,0.3673349,0.4520386,0.1812296,0.4475493,0.5818377,0.5963975
201.6752,-0.9492561,-0.3276082,-1.076397,-0.7267079,-0.7266283,-1.069855,-1.162092,0.01811918,-0.5712476,-0.03120299,-1.027758,-1.035681,-1.041712,-1.176026,-0.9577785,-1.094595,-0.5554671,-0.8782406,-0.6144327,-1.133991,0.4289682,0.1630178,0.4475686,0.4185089,0.2571278,0.4202628,0.4245559,0.2726,0.3481098,0.00942266,0.6590465,0.7777922,0.6196986,0.5014066,0.3658994,0.4403323,0.1504956,0.4531261,0.5823514,0.6112763
201.8032,-0.8965375,-0.3240514,-0.9628323,-0.6954538,-0.599575,-0.9476707,-1.01514,-0.04298748,-0.5064577,-0.3904951,-0.9512594,-0.9581697,-0.9505193,-0.8354022,-0.7340301,-0.8639783,-0.4676402,-0.7352992,-0.3934581,-0.8729516,0.4649062,0.1648545,0.4456678,0.4246992,0.2834079,0.4264203,0.4385252,0.1779139,0.3075755,-0.0963259,0.6708238,0.7742552,0.6164551,0.5106614,0.3603319,0.4563645,0.143629,0.4642614,0.5955266,0.6275706
201.9312,-0.7702565,-0.2493003,-0.8206508,-0.5591949,-0.4167822,-0.7058859,-0.7345341,-0.01804454,-0.3754618,-0.4842117,-0.8416346,-0.8169946,-0.8088571,-0.5825502,-0.5324386,-0.5331715,-0.3868931,-0.6360049,-0.2849888,-0.7501091,0.4875648,0.1681605,0.4494377,0.4281447,0.3064196,0.4427066,0.4537094,0.1509566,0.3113071,-0.1185414,0.6742997,0.7724743,0.6154869,0.5236211,0.3764203,0.4010504,0.1426327,0.4624347,0.58939,0.6300918
202.0592,-0.7014873,-0.1847791,-0.7728571,-0.5090219,-0.3650216,-0.6545367,-0.6599016,-0.02478799,-0.3332191,-0.5310445,-0.8364399,-0.7944931,-0.7996848,-0.5715309,-0.538254,-0.5309035,-0.3821474,-0.6398855,-0.3098206,-0.7652208,0.4898442,0.171183,0.4478735,0.4233425,0.3100204,0.4458336,0.4577343,0.1640599,0.3155401,-0.1406681,0.6723155,0.7688692,0.6043138,0.5234591,0.3694559,0.4131117,0.1400093,0.4602337,0.579607,0.6276669
202.1872,-0.6471468,-0.1686721,-0.7820991,-0.5275133,-0.3672456,-0.6808039,-0.6862394,-0.02463595,-0.3196121,-0.551677,-0.8616491,-0.7976395,-0.8214074,-0.6042936,-0.5683017,-0.6329464,-0.4007679,-0.637718,-0.3600422,-0.808506,0.460321,0.1715839,0.4426587,0.4208752,0.3078577,0.440201,0.4575094,0.1571649,0.305952,-0.1470379,0.6687807,0.7627466,0.6019569,0.5137268,0.359331,0.4472867,0.1436013,0.467951,0.5681949,0.6253716
202.3152,-0.6651677,-0.1617116,-0.8200659,-0.5743821,-0.4121321,-0.7596468,-0.7678666,-0.04239566,-0.3489573,-0.5560715,-0.9135259,-0.8421984,-0.8778517,-0.7129132,-0.6515743,-0.7378758,-0.4290695,-0.6828219,-0.4187584,-0.8723997,0.4720683,0.1776586,0.4496841,0.4163821,0.3118814,0.4359317,0.4579291,0.1583748,0.3037999,-0.1494255,0.667428,0.760863,0.5990396,0.5172551,0.3529904,0.4426865,0.1433658,0.4657626,0.5629954,0.6230991
202.4432,-0.7023232,-0.1882597,-0.8876361,-0.6358624,-0.4939078,-0.860852,-0.8660858,-0.06794086,-0.3995403,-0.5637468,-0.9690256,-0.897074,-0.9363618,-0.8273995,-0.7643972,-0.8471091,-0.4729258,-0.6974499,-0.4827379,-0.9373834,0.4526276,0.1803312,0.4480075,0.4101117,0.3097984,0.4307928,0.4498714,0.1603934,0.3111307,-0.1550892,0.6645285,0.7601731,0.5956876,0.5099713,0.3483399,0.4426703,0.1406643,0.4618367,0.5595295,0.6185671
202.5712,-0.7777435,-0.2119807,-0.9435239,-0.7007019,-0.5810173,-0.9617125,-0.9753761,-0.09070867,-0.4614334,-0.5844917,-1.028883,-0.9575523,-0.9920216,-0.9579499,-0.8762481,-0.918223,-0.5217244,-0.7316197,-0.5480544,-1.003334,0.4955713,0.1797239,0.4459836,0.4115677,0.3159451,0.4252055,0.4487431,0.1531852,0.3089505,-0.1459358,0.6646653,0.7637172,0.5939782,0.511779,0.3463424,0.4361943,0.1362862,0.4314275,0.5601063,0.6194205
202.6992,-0.8215435,-0.24477,-0.9523368,-0.7222561,-0.5854904,-0.9822646,-0.9949646,-0.1061622,-0.471851,-0.5663064,-1.001047,-0.9329309,-0.9479381,-0.7913678,-0.733693,-0.7860235,-0.4277167,-0.6267458,-0.36881,-0.7928848,0.4963819,0.1846269,0.4445305,0.4110512,0.3103432,0.4208921,0.4472443,0.1618969,0.3095716,-0.1436345,0.6680761,0.7691005,0.5939611,0.5134497,0.3555812,0.4495923,0.1392021,0.4485537,0.570627,0.6233876
202.8272,-0.6921338,-0.2024376,-0.7975417,-0.59624,-0.4514638,-0.7526473,-0.7559573,-0.04954532,-0.3363391,-0.5288644,-0.8837506,-0.8087035,-0.8022893,-0.571327,-0.5425677,-0.5809767,-0.3337946,-0.5833544,-0.2409071,-0.6662396,0.4690531,0.1808476,0.4455107,0.4160517,0.3205974,0.4361204,0.4663354,0.1584959,0.3123952,-0.1399685,0.6714408,0.767818,0.591588,0.5252658,0.364074,0.4367808,0.1415576,0.4606697,0.5669855,0.6231902
