t_sec,O11_muM,O12_muM,O21_muM,O23_muM,O32_muM,O33_muM,O34_muM,O42_muM,O44_muM,O45_muM,O53_muM,O54_muM,O56_muM,O64_muM,O65_muM,O66_muM,O75_muM,O77_muM,O86_muM,O87_muM,D11_muM,D12_muM,D21_muM,D23_muM,D32_muM,D33_muM,D34_muM,D42_muM,D44_muM,D45_muM,D53_muM,D54_muM,D56_muM,D64_muM,D65_muM,D66_muM,D75_muM,D77_muM,D86_muM,D87_muM
1.306124,-1.235403,0.04498486,-1.499612,-2.108242,-0.1674215,-1.540686,-1.084208,0.08596931,-0.3389155,-1.111599,-0.7864815,-1.692811,-1.58463,-2.025205,-1.700399,-2.246114,-1.648617,-1.696175,-2.480028,-1.139208,0.9836518,0.685791,1.492562,0.4706375,0.8171494,1.038125,0.8410611,0.5590438,0.667109,0.2832333,1.046029,0.9577138,0.5970405,0.5716562,0.5324941,1.087554,0.3612115,0.5218285,0.9082556,1.227002
1.434123,-1.301801,-0.04078042,-1.564042,-2.212477,-0.2723815,-1.669016,-1.163515,0.006679802,-0.409356,-1.169931,-0.9524953,-1.827801,-1.780212,-2.158665,-1.818169,-2.488014,-1.729605,-1.792006,-2.511339,-1.18379,0.9740415,0.6846287,1.491837,0.4650028,0.8171329,1.040304,0.8477036,0.5511841,0.6640931,0.2791851,1.048205,0.9651081,0.6134598,0.5588362,0.4901912,1.083344,0.3545786,0.5268698,0.910851,1.212437
1.562122,-1.276137,-0.03732579,-1.519216,-2.125549,-0.1451132,-1.50398,-1.052504,0.1298893,-0.2536959,-1.138322,-0.5109231,-1.540029,-1.317793,-1.639244,-1.320691,-1.613126,-1.421216,-1.312237,-1.895831,-0.8854293,0.9700457,0.6837783,1.49455,0.4670717,0.8249827,1.040778,0.8503211,0.5634922,0.6623052,0.289736,1.062366,0.9704809,0.6346186,0.5976237,0.5083265,1.098867,0.3773088,0.5783508,0.9136426,1.208153
1.690121,-1.048842,0.1906647,-1.395859,-1.828976,0.03660453,-1.19613,-0.8644286,0.2747448,-0.1010632,-1.025704,-0.2217371,-1.332683,-1.038776,-1.466886,-1.156393,-1.349596,-1.310479,-1.074498,-1.786887,-0.8090379,1.02114,0.6914027,1.491612,0.4791912,0.8211436,1.042392,0.8348911,0.569613,0.6674904,0.2856959,1.062663,0.9688636,0.6194796,0.6016521,0.5193719,1.097502,0.3869515,0.5518682,0.9110525,1.210514
1.818121,-0.9262896,0.2714194,-1.370663,-1.773629,0.07830857,-1.164409,-0.868229,0.2908693,-0.1199309,-0.9721187,-0.2379635,-1.353714,-1.131564,-1.521126,-1.219961,-1.430839,-1.314403,-1.195862,-1.842727,-0.8301291,0.9946961,0.6947389,1.499744,0.4766819,0.8241009,1.036645,0.8296492,0.5696847,0.66597,0.2860432,1.055288,0.96152,0.6360971,0.5970441,0.5433812,1.089644,0.3726412,0.5442708,0.9090997,1.205013
1.94612,-0.977636,0.2737896,-1.357651,-1.789461,0.0758095,-1.201177,-0.8876193,0.2836283,-0.1245136,-0.9588242,-0.3130085,-1.397591,-1.224002,-1.597343,-1.274213,-1.559874,-1.385518,-1.315366,-1.978236,-0.8777854,1.012312,0.6976719,1.500094,0.4764501,0.8207157,1.032934,0.821813,0.5674452,0.6571773,0.2650763,1.055308,0.9586287,0.6463391,0.5945691,0.5082389,1.087466,0.3773673,0.5550889,0.9026849,1.219018
2.074119,-1.023872,0.2224827,-1.395095,-1.830679,0.001505199,-1.309364,-0.9712418,0.2333016,-0.19499,-0.9933129,-0.454902,-1.484263,-1.32961,-1.734929,-1.457062,-1.777784,-1.456624,-1.424297,-2.135787,-0.9723794,1.010998,0.6946215,1.490789,0.4780677,0.8231378,1.034716,0.8301946,0.5627947,0.6633176,0.2634606,1.051366,0.9557936,0.6290181,0.5887852,0.5576204,1.087562,0.3648441,0.5420309,0.9051128,1.222709
2.202118,-1.119404,0.1424759,-1.460183,-1.955371,-0.06766811,-1.426424,-1.03892,0.1596116,-0.2692678,-1.053475,-0.6179387,-1.591957,-1.482082,-1.886877,-1.538206,-2.008287,-1.558548,-1.571252,-2.290603,-1.041535,1.008471,0.6938017,1.500013,0.480264,0.8220778,1.032657,0.8346655,0.5591334,0.6659373,0.2737812,1.048293,0.9561653,0.6262421,0.58358,0.4921873,1.082588,0.3663815,0.5250185,0.9034189,1.214755
2.330117,-1.219144,0.06453893,-1.519619,-2.08423,-0.1617366,-1.552223,-1.10341,0.09971215,-0.3523872,-1.107889,-0.7778066,-1.706375,-1.602517,-2.023852,-1.685352,-2.241362,-1.640053,-1.642062,-2.455009,-1.123527,1.00239,0.6905264,1.505136,0.4721191,0.8227918,1.034104,0.8359469,0.5526853,0.6704509,0.2784882,1.045692,0.9586993,0.6152538,0.5698798,0.4852047,1.076924,0.353219,0.5089957,0.9060125,1.219832
2.458117,-1.304668,-0.01922435,-1.586054,-2.20455,-0.2491642,-1.662961,-1.180565,0.0132766,-0.4111302,-1.144719,-0.9470931,-1.827639,-1.784217,-2.170101,-1.838516,-2.480222,-1.746703,-1.857969,-2.622695,-1.211775,1.006041,0.6868197,1.492327,0.4688321,0.8187076,1.030393,0.8441955,0.5526123,0.6662014,0.2640958,1.04885,0.9634832,0.6206247,0.5662304,0.4913708,1.076885,0.3425061,0.5365348,0.9114755,1.227707
2.586116,-1.371071,-0.115599,-1.653915,-2.253348,-0.252746,-1.664885,-1.170055,0.05929618,-0.3603793,-1.171772,-0.6606204,-1.640455,-1.457774,-1.778444,-1.468853,-1.780321,-1.481128,-1.343293,-1.984624,-0.9196236,0.9780204,0.6797101,1.491168,0.4695149,0.8259014,1.037053,0.8495376,0.5604861,0.6638551,0.281976,1.057722,0.9708031,0.6321839,0.5952048,0.522074,1.090019,0.3589247,0.5472912,0.9150531,1.207305
2.714115,-1.039185,0.1638996,-1.449409,-1.881488,0.005057283,-1.24492,-0.9045121,0.2560764,-0.1475728,-1.048211,-0.2340675,-1.346456,-1.092281,-1.487373,-1.203712,-1.33823,-1.298834,-1.094944,-1.710979,-0.7571192,0.9945349,0.6930843,1.505759,0.4789999,0.826114,1.036607,0.8342861,0.5666505,0.6612468,0.2729243,1.0628,0.9689174,0.6362469,0.6042864,0.5405079,1.092946,0.3764996,0.560372,0.9112701,1.202525
2.842114,-0.9400901,0.3041043,-1.349849,-1.741378,0.1102973,-1.137963,-0.8499179,0.3209956,-0.09737369,-0.9830778,-0.1789879,-1.307242,-1.1189,-1.501331,-1.155645,-1.374202,-1.305312,-1.129441,-1.774313,-0.7814635,1.011432,0.6972231,1.505144,0.4802338,0.8241628,1.033746,0.828185,0.5686525,0.6531905,0.2839828,1.057195,0.9583182,0.6466179,0.5985558,0.5198988,1.088478,0.3786401,0.5351793,0.9107508,1.20349
2.970113,-0.9559455,0.3058825,-1.33967,-1.756041,0.1067638,-1.152708,-0.8739766,0.3241098,-0.1303876,-0.9324511,-0.2275162,-1.346555,-1.145681,-1.551614,-1.165598,-1.464089,-1.336106,-1.254179,-1.876178,-0.8311105,1.000156,0.699752,1.500679,0.4776008,0.8231269,1.029473,0.8256391,0.5651401,0.6591744,0.2723351,1.056106,0.956669,0.6462097,0.5975522,0.4789032,1.086093,0.3665464,0.5563757,0.9039767,1.207765
3.098112,-1.005036,0.2580524,-1.37228,-1.829211,0.05149674,-1.243522,-0.9455891,0.278757,-0.1889411,-0.9769217,-0.3641206,-1.430456,-1.262248,-1.694607,-1.351657,-1.68075,-1.415186,-1.376665,-2.043891,-0.9203969,1.003728,0.6982076,1.499876,0.4762431,0.8163069,1.028771,0.8286055,0.5601798,0.6595459,0.2849447,1.052906,0.9506372,0.6233566,0.5959811,0.5216259,1.078919,0.3607057,0.5438048,0.9039722,1.205399
3.226111,-1.074723,0.1746419,-1.433353,-1.940769,-0.03736914,-1.356564,-1.017637,0.2065666,-0.2659056,-0.9987013,-0.5283773,-1.555386,-1.397008,-1.852689,-1.485036,-1.920293,-1.497048,-1.524832,-2.211142,-0.9897949,0.9981826,0.6919158,1.503292,0.4737446,0.8163937,1.024596,0.8316479,0.5608119,0.6610323,0.2698267,1.047682,0.9553785,0.5920718,0.5861109,0.5171957,1.076737,0.3554691,0.540224,0.9021873,1.206663
3.354111,-1.196602,0.09209278,-1.491047,-2.059052,-0.1176842,-1.480661,-1.088051,0.1366249,-0.3414446,-1.064757,-0.6920301,-1.670575,-1.551716,-2.00085,-1.6256,-2.154541,-1.587987,-1.626319,-2.378141,-1.068687,0.9890475,0.6882162,1.496704,0.4614238,0.8147653,1.022181,0.8418517,0.5571323,0.6692038,0.2845972,1.047801,0.9560342,0.6042721,0.5789441,0.475446,1.077031,0.3488265,0.5111065,0.903034,1.207279
3.48211,-1.265875,0.0005714755,-1.583771,-2.135227,-0.2203913,-1.602472,-1.162683,0.06133161,-0.4114046,-1.140628,-0.8553693,-1.77537,-1.68216,-2.129301,-1.85841,-2.396211,-1.681205,-1.776302,-2.534226,-1.16428,0.9868626,0.6847063,1.508469,0.47257,0.8152959,1.021457,0.8478471,0.5474244,0.6627036,0.2904268,1.044668,0.9529209,0.603838,0.5645869,0.5475844,1.068764,0.3450011,0.5059259,0.9018041,1.205346
3.610109,-1.354818,-0.09246495,-1.644475,-2.276967,-0.3284762,-1.736559,-1.244624,-0.02868277,-0.4803681,-1.187658,-0.9708115,-1.868745,-1.773711,-2.222917,-1.785413,-2.508779,-1.690296,-1.657771,-2.303124,-1.09039,1.001387,0.6767452,1.498041,0.4705046,0.8114368,1.023746,0.851739,0.5479922,0.6627643,0.2701785,1.045808,0.9585878,0.6111927,0.5668007,0.4381855,1.062541,0.3470271,0.5188968,0.9085164,1.182285
3.738108,-1.222091,0.02347932,-1.52182,-2.058315,-0.1152618,-1.425176,-1.035181,0.1625049,-0.2719977,-1.116586,-0.401264,-1.512906,-1.268864,-1.641452,-1.286181,-1.548057,-1.387293,-1.247432,-1.810481,-0.8511696,0.9896385,0.684268,1.492518,0.46973,0.8189038,1.024986,0.8496983,0.5614423,0.6733901,0.2707628,1.05929,0.9566203,0.646587,0.6058738,0.5069899,1.079138,0.3729236,0.5663227,0.9144458,1.182897
3.866107,-0.9890973,0.2015083,-1.435821,-1.801922,0.03902704,-1.174405,-0.8794238,0.2852469,-0.1418769,-1.02158,-0.1805111,-1.353256,-1.102119,-1.530499,-1.18947,-1.395547,-1.313269,-1.194157,-1.762615,-0.8211908,0.9870306,0.6851314,1.505734,0.4808652,0.8201251,1.027864,0.8310117,0.5649147,0.6659197,0.2816592,1.057768,0.9522976,0.6389683,0.605305,0.527651,1.074185,0.3730368,0.5538163,0.911164,1.18385
3.994107,-0.9849529,0.2490832,-1.406037,-1.7776,0.06147811,-1.170975,-0.9064364,0.2952166,-0.1637731,-0.9903821,-0.2055272,-1.388754,-1.147735,-1.577084,-1.224978,-1.456365,-1.317252,-1.21004,-1.798606,-0.8258131,0.9975205,0.6901513,1.496969,0.4790858,0.8211725,1.021735,0.8292988,0.5643737,0.6637057,0.2755166,1.056176,0.9496758,0.64229,0.6016296,0.5463505,1.07157,0.3698345,0.5447738,0.8994393,1.185891
4.122106,-0.9962084,0.2483021,-1.435104,-1.751014,0.03525677,-1.205578,-0.9498997,0.276898,-0.1834558,-0.968108,-0.2841583,-1.443645,-1.213773,-1.650527,-1.318388,-1.620919,-1.375633,-1.381461,-1.93078,-0.9180968,1.006263,0.6891737,1.495563,0.4789079,0.8198729,1.017143,0.8309103,0.555342,0.6634272,0.2616899,1.05111,0.9501259,0.6175526,0.6053544,0.5224072,1.067506,0.3699838,0.5494108,0.9035278,1.180169
4.250105,-1.025618,0.1453577,-1.550267,-1.833173,-0.05219796,-1.308747,-1.030077,0.2137921,-0.2573249,-1.032287,-0.4372986,-1.516916,-1.331943,-1.753771,-1.458223,-1.855323,-1.440896,-1.474513,-2.067731,-1.01384,0.9993622,0.6758513,1.484088,0.4786449,0.8087192,1.019787,0.8303176,0.5544145,0.6730354,0.269742,1.049505,0.9477466,0.6090194,0.6036695,0.5368334,1.052955,0.3572398,0.5437699,0.8981814,1.170938
4.378104,-1.092786,0.07115745,-1.649718,-1.911394,-0.1325558,-1.410294,-1.117079,0.1465727,-0.3062721,-1.078465,-0.5831463,-1.590935,-1.498846,-1.858316,-1.556081,-2.052618,-1.535102,-1.560963,-2.187712,-1.098501,1.010883,0.6706862,1.473385,0.485291,0.8091758,1.018504,0.8312501,0.5586078,0.676966,0.2704396,1.045483,0.9516569,0.5986834,0.6016645,0.4457702,1.054031,0.3571243,0.5156518,0.9030666,1.172111
4.506104,-1.192169,0.02210156,-1.638437,-2.033294,-0.195472,-1.547144,-1.18366,0.06375148,-0.4269676,-1.13029,-0.7722711,-1.722691,-1.679954,-2.057321,-1.675338,-2.325831,-1.630616,-1.691835,-2.356075,-1.175867,0.9913534,0.6771014,1.475016,0.4798247,0.8196499,1.014659,0.8387514,0.5426119,0.667343,0.2806925,1.038476,0.9487387,0.6198405,0.5824171,0.4456493,1.053048,0.3437059,0.5341738,0.9078907,1.172956
4.634102,-1.29519,-0.04998021,-1.725795,-2.144441,-0.2819661,-1.672438,-1.25993,-0.02342387,-0.5144301,-1.200215,-0.9469,-1.83737,-1.833665,-2.190498,-1.89495,-2.549292,-1.72475,-1.857688,-2.514621,-1.26224,0.9765872,0.6782438,1.487376,0.4743891,0.8198103,1.012797,0.8469507,0.5465837,0.658031,0.2676884,1.03947,0.9526176,0.6197194,0.5742496,0.468895,1.045714,0.335974,0.5371496,0.9074546,1.172443
4.762102,-1.35932,-0.1685107,-1.858861,-2.21539,-0.3568604,-1.705287,-1.298414,-0.01228702,-0.4824035,-1.221427,-0.7487729,-1.706206,-1.593059,-1.869766,-1.631308,-1.979113,-1.509785,-1.408355,-1.958527,-1.009225,0.9907253,0.6620183,1.479674,0.4745649,0.815088,1.017061,0.8470001,0.5498386,0.6650742,0.2741282,1.050594,0.9595715,0.6275859,0.6077948,0.490049,1.057339,0.3576214,0.5404851,0.9123955,1.151098
4.890101,-1.048365,0.06416489,-1.608696,-1.848993,-0.1006039,-1.289263,-1.041052,0.1892708,-0.2692754,-1.102554,-0.2955936,-1.427137,-1.217525,-1.536375,-1.276036,-1.458697,-1.31691,-1.157024,-1.710932,-0.8301375,0.9895974,0.6696606,1.455231,0.4900863,0.8212303,1.019036,0.8306224,0.561475,0.6666312,0.2762673,1.049631,0.9636157,0.6227226,0.6210327,0.5072243,1.067412,0.3687174,0.5513971,0.9066364,1.154745
5.0181,-0.9590665,0.1960181,-1.54035,-1.67468,-0.01290846,-1.174975,-0.9971668,0.2430071,-0.2449048,-1.003711,-0.2500758,-1.392231,-1.159423,-1.564428,-1.170166,-1.464511,-1.324917,-1.204023,-1.755896,-0.8553484,1.00769,0.6760091,1.475599,0.5004566,0.8199062,1.01737,0.8243361,0.5631262,0.6593987,0.2682884,1.051255,0.9539055,0.6066587,0.6124603,0.5001678,1.06297,0.3675638,0.5456407,0.8997532,1.156669
5.146099,-0.9889153,0.2186931,-1.524494,-1.712971,0.001572496,-1.196694,-1.018085,0.2391561,-0.2741424,-0.9873598,-0.2854203,-1.414292,-1.227623,-1.616947,-1.2965,-1.538943,-1.347638,-1.269538,-1.850633,-0.8920952,0.9731372,0.6836935,1.474755,0.4979683,0.8234563,1.014772,0.8260317,0.5633284,0.6619743,0.2795565,1.04425,0.9509327,0.6150362,0.6064404,0.5312972,1.055056,0.3568241,0.5256479,0.8964303,1.155241
5.274098,-1.015881,0.1821973,-1.552547,-1.795394,-0.04859117,-1.277226,-1.081494,0.1892436,-0.314402,-1.008059,-0.4143239,-1.500038,-1.362203,-1.733626,-1.444831,-1.764268,-1.438529,-1.397869,-2.006774,-0.9839975,0.974147,0.6815974,1.482393,0.4950536,0.8217286,1.014792,0.8299282,0.5598029,0.6593081,0.2707917,1.041811,0.9488414,0.6171523,0.6008652,0.5159381,1.055073,0.360515,0.5278274,0.9016151,1.160464
5.402098,-1.099243,0.09767152,-1.609711,-1.903309,-0.126598,-1.387939,-1.151553,0.1327063,-0.3868176,-1.048739,-0.5652288,-1.584253,-1.495757,-1.884016,-1.55263,-1.992003,-1.517045,-1.517219,-2.150279,-1.062726,0.9992284,0.6772427,1.482339,0.4933298,0.819895,1.012133,0.8319008,0.5536985,0.6674872,0.2704449,1.036565,0.9436744,0.6029108,0.5972249,0.4961827,1.048882,0.3475681,0.5295085,0.8994769,1.158648
5.530097,-1.182252,0.0213626,-1.679822,-2.016516,-0.2231069,-1.51225,-1.228513,0.05757447,-0.4380697,-1.11419,-0.7129024,-1.689973,-1.616974,-2.012097,-1.718843,-2.236466,-1.614738,-1.6577,-2.299083,-1.158213,0.9793402,0.6738383,1.494603,0.4911475,0.8214661,1.016709,0.8397775,0.5506406,0.6621995,0.2777868,1.035933,0.9425491,0.5890251,0.5850745,0.4865203,1.054789,0.3439842,0.5267846,0.900938,1.163049
5.658096,-1.273647,-0.05794524,-1.736766,-2.139543,-0.3009801,-1.624976,-1.303087,-0.02333415,-0.5268185,-1.159267,-0.8705027,-1.813834,-1.760729,-2.158571,-1.913299,-2.479988,-1.71296,-1.773903,-2.42226,-1.263317,0.9735638,0.6715508,1.481862,0.4881694,0.8224217,1.012068,0.8454129,0.5445657,0.6644244,0.2600827,1.035212,0.9413428,0.6084248,0.5795388,0.5321366,1.036157,0.3414059,0.4975164,0.9003227,1.15685
5.786095,-1.303192,-0.1481758,-1.808227,-2.253031,-0.4096522,-1.754035,-1.384444,-0.1153765,-0.6085303,-1.257389,-1.01033,-1.925222,-1.896263,-2.274235,-1.985711,-2.670297,-1.74739,-1.792925,-2.282407,-1.241267,0.9428515,0.6655623,1.477898,0.4834654,0.8205566,1.011395,0.848867,0.5448095,0.670888,0.2780933,1.037777,0.9475027,0.6005704,0.5744913,0.5004593,1.032276,0.3340161,0.5331602,0.908148,1.136302
5.914094,-1.284239,-0.06253967,-1.700723,-2.0774,-0.2242543,-1.492276,-1.205713,0.06092878,-0.4243495,-1.147398,-0.4443368,-1.585799,-1.343079,-1.697156,-1.441028,-1.662219,-1.40659,-1.28282,-1.739754,-0.9272756,0.9705238,0.6724313,1.486495,0.4844745,0.8354661,1.020235,0.8447075,0.5589093,0.671894,0.2663818,1.052309,0.9478396,0.6194556,0.6123344,0.5176742,1.054113,0.3594431,0.5528483,0.9125734,1.135494
6.042093,-1.04042,0.1359152,-1.594695,-1.779414,-0.0572647,-1.186649,-1.045236,0.1969328,-0.2719498,-1.052716,-0.1670944,-1.400062,-1.121945,-1.52243,-1.251683,-1.420079,-1.30436,-1.19469,-1.655811,-0.8761107,0.9904613,0.6721271,1.477077,0.4942003,0.8280328,1.01836,0.8284105,0.5699067,0.6687765,0.2805645,1.055231,0.9438683,0.6303554,0.6110817,0.552835,1.051583,0.3636828,0.5561722,0.9071532,1.14217
6.170093,-0.961258,0.205446,-1.552009,-1.721021,-0.02795836,-1.164107,-1.057664,0.2202941,-0.2873884,-1.013124,-0.1874577,-1.413545,-1.147173,-1.586973,-1.250685,-1.512467,-1.324622,-1.220598,-1.712467,-0.8818522,0.9858035,0.676581,1.476627,0.4880239,0.833358,1.013485,0.8228362,0.5656167,0.6670014,0.2911521,1.050321,0.9338442,0.6094948,0.6061475,0.5115766,1.049753,0.3621674,0.5355774,0.9015502,1.141513
6.298092,-1.046832,0.2067589,-1.568745,-1.735139,-0.02719481,-1.201142,-1.086514,0.2173423,-0.3203509,-0.9973368,-0.2701834,-1.461664,-1.245907,-1.677248,-1.324651,-1.63957,-1.378334,-1.326172,-1.877265,-0.9249037,0.9918369,0.6815827,1.478272,0.4811858,0.8275455,1.011069,0.8249795,0.5615389,0.6623341,0.2897148,1.046369,0.929668,0.6107709,0.6016896,0.515852,1.052696,0.3555731,0.528915,0.9027551,1.154544
6.426091,-1.073923,0.1508045,-1.595792,-1.780306,-0.1053084,-1.299953,-1.155538,0.1580614,-0.3898042,-1.016672,-0.4319086,-1.570166,-1.378918,-1.824068,-1.464528,-1.878966,-1.459503,-1.487897,-2.037647,-1.000545,0.9687321,0.6790521,1.482221,0.491033,0.8331664,1.005205,0.8321652,0.5597146,0.6708948,0.2751743,1.043339,0.9287329,0.6156588,0.593215,0.515676,1.050218,0.3506446,0.5489854,0.8953264,1.15373
6.55409,-1.216097,0.06596651,-1.630331,-1.915934,-0.1831318,-1.418277,-1.224617,0.09480388,-0.4553793,-1.078891,-0.5866936,-1.666686,-1.508361,-1.963418,-1.564322,-2.092099,-1.539689,-1.59071,-2.195238,-1.080091,0.9703575,0.677017,1.474353,0.4866645,0.8294184,1.008091,0.8422915,0.5553312,0.6697355,0.2794826,1.039374,0.9323279,0.5892412,0.5897703,0.49442,1.047222,0.3485726,0.5289512,0.8985785,1.160494
6.682089,-1.216473,-0.03175116,-1.727903,-2.035088,-0.2875862,-1.539894,-1.300745,0.01642259,-0.5274861,-1.132029,-0.7480834,-1.778498,-1.641984,-2.092541,-1.714992,-2.322785,-1.633262,-1.748385,-2.363544,-1.142038,0.9392629,0.6668534,1.496802,0.4820722,0.8266521,1.013456,0.8486252,0.5546216,0.6814063,0.2874532,1.036812,0.9315506,0.593057,0.5817055,0.5063828,1.050977,0.3503898,0.5233681,0.8941446,1.172754
6.810089,-1.361991,-0.1265611,-1.786655,-2.092625,-0.3860479,-1.651196,-1.36588,-0.06724765,-0.5925386,-1.198581,-0.9121568,-1.874683,-1.798957,-2.213921,-1.882182,-2.546777,-1.723121,-1.836229,-2.548307,-1.228345,0.9597307,0.6572932,1.481889,0.4994783,0.8213817,1.015808,0.8520692,0.5527106,0.6832666,0.2840284,1.036286,0.9356132,0.5933033,0.5726067,0.4992379,1.050669,0.3379213,0.4971404,0.8960282,1.174057
6.938087,-1.382299,-0.2305519,-1.882486,-2.22035,-0.4858182,-1.751476,-1.434935,-0.1146861,-0.6270852,-1.247713,-0.8433521,-1.844572,-1.704751,-2.065051,-1.697255,-2.218278,-1.573412,-1.517161,-2.096042,-1.031464,0.9568018,0.6499423,1.471041,0.4867419,0.8233094,1.013986,0.8555831,0.5482323,0.6844314,0.2797825,1.04488,0.9397717,0.604748,0.5920049,0.4726361,1.057342,0.3534138,0.5156686,0.9026256,1.159443
