t_sec,nBack,number,expectedResponse,actualResponse
799.3983,2,5,0,0
801.5103,2,4,0,0
803.6536,2,5,1,1
805.7484,2,4,1,1
807.8638,2,3,0,0
809.9307,2,4,1,1
812.0425,2,0,0,0
814.0975,2,4,1,1
816.2009,2,0,1,1
818.3128,2,2,0,0
820.4288,2,0,1,0
822.5402,2,8,0,0
824.6779,2,0,1,1
826.788,2,6,0,0
828.8995,2,0,1,0
830.9626,2,6,1,1
833.0804,2,0,1,1
835.1522,2,6,1,1
837.2478,2,0,1,1
839.3546,2,6,1,1
841.3989,2,0,1,1
843.5118,2,5,0,0
845.6245,2,2,0,0
847.7368,2,5,1,1
849.8256,2,2,1,1
851.936,2,7,0,0
854.0461,2,2,1,0
856.1577,2,4,0,0
888.3859,3,2,0,0
890.4951,3,2,0,0
892.6047,3,2,0,0
894.7437,3,2,1,1
896.8253,3,2,1,1
898.9366,3,8,0,0
901.0488,3,3,0,0
903.1603,3,8,0,0
905.2725,3,5,0,0
907.4004,3,3,1,1
909.5034,3,8,1,1
911.6146,3,0,0,0
913.7379,3,5,0,1
915.8501,3,8,1,0
917.9604,3,9,0,0
920.0537,3,5,1,1
922.166,3,7,0,0
924.2728,3,9,1,1
926.3844,3,3,0,0
928.4967,3,9,0,0
930.6075,3,7,0,0
932.7188,3,2,0,0
934.8317,3,0,0,0
936.9421,3,5,0,0
939.0557,3,3,0,0
941.1684,3,5,0,0
943.2816,3,2,0,0
945.3938,3,4,0,0
947.5054,3,5,1,0
949.5826,3,5,0,1
951.6794,3,5,0,1
953.792,3,8,0,0
955.9077,3,1,0,0
958.0182,3,5,1,0
960.1307,3,3,0,0
962.243,3,4,0,0
964.343,3,1,0,1
966.4552,3,8,0,0
968.5663,3,5,0,0
970.6768,3,3,0,0
972.7872,3,6,0,0
974.9014,3,4,0,0
977.0136,3,4,0,0
979.1348,3,6,1,1
981.2475,3,7,0,0
983.36,3,2,0,0
985.4734,3,1,0,0
987.585,3,3,0,0
989.6984,3,2,1,0
991.7534,3,1,1,1
993.8665,3,5,0,0
995.9777,3,7,0,0
998.0733,3,5,0,1
1000.187,3,4,0,0
1002.298,3,8,0,0
1004.409,3,5,1,0
1006.522,3,2,0,0
1008.633,3,2,0,0
1010.754,3,5,1,1
1012.867,3,6,0,0
1014.98,3,2,1,0
1017.094,3,8,0,0
1019.21,3,2,0,1
1021.28,3,2,1,1
1023.339,3,8,1,1
1025.427,3,2,1,1
1027.538,3,2,1,0
1029.65,3,7,0,0
1031.762,3,6,0,0
1033.873,3,2,1,0
1035.984,3,7,1,0
1038.093,3,6,1,1
1040.204,3,4,0,0
1042.316,3,7,1,0
1044.428,3,6,1,0
1046.541,3,6,0,0
1048.652,3,7,1,0
1050.765,3,1,0,0
1052.877,3,8,0,0
1054.99,3,3,0,0
1057.101,3,1,1,0
1059.213,3,7,0,0
1061.333,3,3,1,1
1063.445,3,2,0,0
1065.517,3,7,1,1
1067.631,3,5,0,0
1069.742,3,1,0,0
1071.813,3,7,1,1
1073.923,3,5,1,0
1076.035,3,7,0,0
1078.146,3,8,0,0
1080.254,3,8,0,0
1082.367,3,2,0,0
1084.481,3,3,0,0
1086.594,3,5,0,0
1088.707,3,1,0,0
1090.82,3,5,0,0
1092.931,3,6,0,0
1095.047,3,5,0,0
1097.163,3,8,0,0
