t_sec,nBack,number,expectedResponse,actualResponse
444.1588,1,3,1,1
446.2745,1,6,0,0
448.3893,1,3,0,0
450.5065,1,1,0,0
452.6177,1,1,1,1
454.7371,1,7,0,0
456.8411,1,7,1,1
458.9565,1,9,0,0
461.0732,1,1,0,0
463.19,1,5,0,0
465.3062,1,3,0,0
467.4213,1,8,0,0
469.536,1,8,1,1
471.6555,1,2,0,0
473.7725,1,8,0,0
475.8801,1,8,1,1
477.9559,1,8,1,1
480.0626,1,8,1,1
482.1591,1,8,1,1
484.2754,1,4,0,0
486.4088,1,4,1,1
488.493,1,4,1,1
490.6259,1,4,1,1
492.738,1,3,0,0
494.8766,1,3,1,1
496.9937,1,4,0,0
499.071,1,3,0,1
501.1903,1,8,0,0
503.3066,1,7,0,0
505.373,1,7,1,1
507.4884,1,2,0,0
509.579,1,2,1,1
511.6985,1,9,0,0
513.8168,1,7,0,0
515.892,1,7,1,1
517.9671,1,7,1,1
520.0829,1,8,0,0
522.2092,1,8,1,1
524.2864,1,8,1,1
526.3824,1,8,1,1
528.4995,1,6,0,0
530.5854,1,6,1,1
532.7003,1,9,0,0
534.7783,1,9,1,1
536.8924,1,6,0,0
538.992,1,6,1,1
541.1094,1,8,0,0
543.1562,1,8,1,1
545.2739,1,3,0,0
547.3893,1,7,0,0
549.5055,1,8,0,0
551.673,1,8,1,1
553.7904,1,0,0,0
555.9089,1,1,0,0
558.0449,1,1,1,1
560.1398,1,1,1,1
562.2646,1,1,1,1
564.38,1,7,0,0
566.4973,1,6,0,0
568.5727,1,6,1,1
570.6931,1,4,0,0
572.8089,1,7,0,0
574.8745,1,7,1,1
576.9953,1,7,1,1
579.0748,1,7,1,1
581.1921,1,1,0,0
583.3099,1,3,0,0
585.4382,1,3,1,1
587.5525,1,9,0,0
589.6159,1,9,1,1
591.7342,1,3,0,0
593.8511,1,8,0,0
595.966,1,4,0,0
598.0255,1,4,1,1
600.1404,1,7,0,0
602.2588,1,0,0,0
604.3238,1,7,0,1
606.441,1,5,0,0
608.5595,1,2,0,0
610.6735,1,2,1,1
612.7842,1,2,1,1
614.8911,1,2,1,1
617.0084,1,3,0,0
619.1264,1,5,0,0
621.2452,1,1,0,0
623.3251,1,1,1,1
625.444,1,6,0,0
627.5648,1,5,0,0
629.6265,1,5,1,1
631.7431,1,1,0,0
633.8605,1,1,1,1
666.2026,2,2,0,0
668.3177,2,6,0,0
670.4366,2,4,0,0
672.522,2,6,1,1
674.6415,2,4,1,1
676.7598,2,8,0,0
678.8727,2,0,0,0
680.9895,2,4,0,0
683.0936,2,0,1,1
685.212,2,5,0,0
687.3509,2,0,1,1
689.429,2,5,1,1
691.545,2,0,1,1
693.6551,2,5,1,1
695.7726,2,6,0,0
697.8929,2,3,0,0
700.0104,2,0,0,0
702.1381,2,3,1,1
704.2573,2,1,0,0
706.373,2,8,0,0
708.4649,2,1,1,1
710.5825,2,6,0,0
712.7006,2,3,0,0
714.817,2,8,0,0
716.8898,2,3,1,1
718.9592,2,8,1,1
721.0685,2,3,1,1
723.1884,2,0,0,0
725.3105,2,6,0,0
727.4204,2,0,1,1
729.5369,2,3,0,0
731.6469,2,0,1,1
733.762,2,5,0,0
735.8801,2,6,0,0
737.9992,2,0,0,0
740.1178,2,4,0,0
742.2366,2,5,0,0
744.3545,2,6,0,0
746.4058,2,5,1,1
748.4963,2,6,1,1
750.5543,2,5,1,1
752.6387,2,6,1,1
754.7572,2,4,0,0
756.8718,2,3,0,0
759.0024,2,4,1,1
761.1203,2,6,0,0
763.2375,2,5,0,0
765.3493,2,5,0,0
767.4588,2,5,1,1
769.5769,2,6,0,0
771.6948,2,1,0,0
773.8115,2,8,0,0
775.9034,2,1,1,1
778.0025,2,8,1,1
780.1417,2,1,1,1
782.2634,2,8,1,1
784.384,2,2,0,0
786.5025,2,3,0,0
788.6197,2,6,0,0
790.739,2,9,0,0
792.8016,2,2,0,1
794.9175,2,8,0,0
796.9857,2,2,1,1
799.0526,2,8,1,1
801.172,2,9,0,0
803.2883,2,2,0,0
805.4019,2,8,0,1
807.5206,2,9,0,0
809.6381,2,1,0,0
811.7628,2,9,1,1
813.8781,2,2,0,0
815.9951,2,8,0,0
818.1149,2,2,1,0
820.2347,2,1,0,0
822.353,2,5,0,0
824.4713,2,5,0,0
826.59,2,8,0,0
828.7615,2,5,1,1
830.8768,2,5,0,0
832.9837,2,5,1,1
835.1024,2,3,0,0
837.2218,2,7,0,0
839.34,2,4,0,0
841.4588,2,8,0,0
843.5774,2,2,0,0
845.6373,2,8,1,1
847.7062,2,2,1,1
849.8257,2,6,0,0
851.9434,2,9,0,0
854.0803,2,6,1,1
856.1975,2,8,0,0
858.3156,2,3,0,0
860.446,2,8,1,1
862.5659,2,7,0,0
864.6241,2,8,1,1
866.6937,2,7,1,1
868.8107,2,9,0,0
870.9274,2,8,0,0
873.0435,2,3,0,0
875.1561,2,2,0,0
907.3782,3,6,0,0
909.4946,3,7,0,0
911.6122,3,2,0,0
913.731,3,4,0,0
915.829,3,7,1,1
917.946,3,5,0,0
920.0554,3,4,1,1
922.1693,3,2,0,0
924.2852,3,4,0,0
926.3634,3,4,1,1
928.4839,3,4,0,0
930.6036,3,4,1,0
932.7029,3,4,1,1
934.8239,3,7,0,0
936.9252,3,4,1,1
939.0422,3,3,0,0
941.1596,3,7,1,0
943.2756,3,4,1,0
945.3929,3,8,0,0
947.5128,3,2,0,0
949.6306,3,1,0,0
951.7477,3,3,0,0
953.8651,3,6,0,0
955.983,3,7,0,0
958.1006,3,8,0,0
960.2167,3,6,1,0
962.3722,3,8,0,1
964.4899,3,8,1,0
966.5922,3,7,0,1
968.7078,3,9,0,0
970.824,3,8,1,1
972.9371,3,8,0,0
975.0086,3,9,1,1
977.1274,3,8,1,0
979.2442,3,8,1,0
981.3618,3,5,0,0
983.4775,3,5,0,0
985.5948,3,1,0,0
987.7136,3,2,0,0
989.8294,3,3,0,0
991.9308,3,1,1,1
994.0476,3,4,0,0
996.1678,3,5,0,0
998.2826,3,7,0,0
1000.401,3,1,0,0
1002.516,3,4,0,0
1004.633,3,9,0,0
1006.686,3,1,1,1
1008.811,3,4,1,0
1010.925,3,7,0,0
1013.04,3,0,0,0
1015.158,3,2,0,0
1017.277,3,8,0,0
1019.395,3,7,0,0
1021.511,3,3,0,0
1023.612,3,8,1,1
1025.728,3,2,0,0
1027.846,3,3,1,0
1029.961,3,8,1,0
1032.129,3,2,1,1
1034.247,3,7,0,0
1036.366,3,0,0,0
1038.484,3,3,0,0
1040.601,3,5,0,0
1042.72,3,0,1,0
1044.837,3,2,0,0
1046.953,3,1,0,0
1049.069,3,6,0,0
1051.187,3,2,1,0
1053.303,3,7,0,0
1055.425,3,6,1,1
1057.525,3,6,0,1
1059.642,3,2,0,0
1061.76,3,6,1,1
1063.877,3,6,1,0
1065.923,3,2,1,1
1068.039,3,2,0,0
1070.118,3,6,1,1
1072.164,3,2,1,1
1074.268,3,2,1,1
1076.385,3,4,0,0
1078.476,3,2,1,1
1080.581,3,2,1,1
1082.629,3,4,1,1
1084.746,3,3,0,0
1086.865,3,6,0,0
1088.979,3,5,0,0
1091.095,3,8,0,0
1093.211,3,1,0,0
1095.346,3,5,1,1
1097.501,3,8,1,1
1099.615,3,1,1,1
1101.732,3,4,0,0
1103.849,3,2,0,0
1105.966,3,3,0,0
1108.103,3,4,1,1
1110.196,3,3,0,1
1112.251,3,2,0,1
1114.329,3,2,0,1
1116.411,3,3,1,1
