tEvent_sec
10.1838242574595
10.5239714584313
11.8840088271536
167.823356222827
169.943589165341
172.043574127834
174.163764149416
176.203752554487
178.303864724468
180.422437756788
182.54249248514
184.642575731035
186.762777259108
188.882868377026
190.942979421932
193.063058409374
195.163202302065
197.283260452095
199.382893030997
201.48312027799
203.583144429605
205.663263034541
207.783342021983
209.911363197956
211.983521575574
214.063759611454
216.182509613689
218.242389881518
220.362440255005
222.462810882833
224.582719119731
226.702734037768
228.762818022165
230.903519767802
232.982650886755
235.102733606007
237.202913579065
239.32301340485
241.4431605055
243.542566350196
245.628432591911
247.703339446802
249.823565857019
251.942045894917
254.042143757921
256.162266911473
258.262256850023
260.402492999565
262.522582562175
264.642588771414
266.702670578379
268.822595300619
270.922527079936
273.042658630293
275.191683562007
277.282868545037
279.382842000108
281.502991279121
283.643172377255
285.741722919513
287.862380715553
289.941956280265
292.062037133146
294.13604483055
296.242275683675
298.362361825537
300.462343055289
302.587771887425
304.662164314184
306.741778756958
308.862611033488
310.982538244221
313.082687425893
315.182768183295
317.242921836209
319.350348557811
321.421438895632
323.54158630548
325.661717545707
327.761799235363
329.881903726142
331.982033935841
334.142073929776
336.247009074781
338.301326140296
340.421501543839
342.521553998347
344.621662124526
346.701807477046
348.841766508762
350.967463748995
353.062014893163
355.189911663067
357.282009176444
359.34198181564
361.463712316472
363.542314080056
365.602313466836
367.742280585226
369.80243797088
371.922699527349
374.041241146158
376.141867742408
408.400791495573
410.500873184297
412.601034807507
414.741122601088
416.841195271816
418.961316868197
421.081435977947
423.181562142912
425.301219078247
427.420777420048
429.58154146513
431.681467024144
433.80159484176
435.861846466083
437.961873417255
440.081946495455
442.200542232487
444.300539324526
446.400695658755
448.501151817385
450.620899568778
452.681035493966
454.801203121897
456.881234952714
458.941364346538
461.045133170206
463.161054763477
465.27051648451
467.380807073321
469.494339104276
471.58153121965
473.717961116228
475.821679555345
477.90014851233
479.960334200878
482.080432783347
484.214294902515
486.320742847864
488.437825786415
490.541019225027
492.666891879868
494.709413848352
496.780190055724
498.880813229363
501.00095193414
503.120550707448
505.18114662962
507.301261695568
509.38147578435
511.441504096147
513.560068730731
515.66021760134
517.780157251749
