t_sec,abp_mmHg,resp_arbunit,spo2_unitless,scon_muS
8.450044,82.02603,0.1574871,0.9697599,3.467279
8.501285,81.89888,0.1875524,0.9697599,3.467279
8.551631,81.26313,0.2268689,0.9697599,3.473738
8.599913,115.5933,0.2708106,0.9699246,3.473738
8.650962,129.1982,0.3378798,0.9697599,3.467279
8.700822,118.8991,0.425764,0.9695953,3.467279
8.750893,101.9884,0.5090221,0.9697599,3.467279
8.801785,94.48659,0.5992181,0.9697599,3.467279
8.849927,94.99519,0.6778511,0.9697599,3.467279
8.900025,97.53816,0.7657344,0.9697599,3.467279
8.949883,103.6413,0.8212407,0.9697599,3.467279
9.001619,94.2323,0.8605564,0.9699246,3.467279
9.051773,86.98483,0.904498,0.9697599,3.467279
9.100403,85.96764,0.946128,0.9697599,3.467279
9.15053,85.20473,0.9623169,0.9697599,3.460819
9.200669,83.29751,0.9808193,0.9697599,3.460819
9.251297,82.91606,0.9715672,0.9699246,3.467279
9.30129,81.64457,0.9808193,0.9699246,3.473738
9.349958,90.67213,0.99932,0.9697599,3.45436
9.400634,121.315,1.022447,0.9700893,3.45436
9.450669,115.339,1.020136,0.9697599,3.460819
9.50161,94.35944,1.017822,0.9697599,3.460819
9.551105,81.77173,1.020136,0.9699246,3.460819
9.599968,84.0604,1.008572,0.9697599,3.460819
9.650661,99.19109,0.9738806,0.9697599,3.460819
9.700361,100.2083,0.904498,0.9695953,3.460819
9.751117,101.0983,0.8374296,0.9699246,3.460819
9.801108,85.20473,0.7680478,0.9699246,3.460819
9.849842,81.64457,0.6755385,0.9695953,3.45436
9.900775,80.11879,0.620033,0.9699246,3.460819
9.950645,79.10161,0.4234505,0.9697599,3.45436
10.00194,78.08442,0.194491,0.9699246,3.460819
10.05124,81.77173,0.07654151,0.9699246,3.45436
10.10094,87.87486,0.02797382,0.9699246,3.45436
10.15022,123.8579,-0.01596785,0.9697599,3.45436
10.20035,106.9472,-0.06916071,0.9697599,3.45436
10.25112,91.81647,-0.1547315,0.9697599,3.45436
10.30184,83.67896,-0.1477928,0.9699246,3.460819
10.35067,90.03638,-0.173233,0.9699246,3.460819
10.39978,100.844,-0.2426148,0.9697599,3.460819
10.45077,100.9712,-0.2865573,0.9697599,3.460819
10.50135,86.85767,-0.3189352,0.9699246,3.460819
10.55143,82.15317,-0.3328116,0.9697599,3.460819
10.59986,78.84731,-0.3721281,0.9697599,3.460819
10.65024,76.94007,-0.3767532,0.9699246,3.460819
10.70093,77.57583,-0.5779609,0.9697599,3.460819
10.75094,77.44867,-0.7953575,0.9699246,3.460819
10.80165,87.62056,-0.8832408,0.9699246,3.460819
10.84984,124.4937,-0.8786157,0.9699246,3.460819
10.89994,128.5624,-0.8485504,0.9699246,3.460819
10.95094,101.6069,-0.8531755,0.9699246,3.460819
11.00113,94.99519,-0.8601142,0.9699246,3.460819
11.05115,94.99519,-0.834674,0.9699246,3.460819
11.09993,95.37663,-0.8069213,0.9695953,3.460819
11.15085,98.42819,-0.7190371,0.9697599,3.460819
11.20069,102.2427,-0.5687097,0.9699246,3.460819
11.25089,90.41783,-0.2888699,0.9697599,3.467279
11.30089,83.17036,-0.03215679,0.9697599,3.460819
11.35089,81.77173,0.1759886,0.9699246,3.467279
11.40068,81.00883,0.3656325,0.9699246,3.467279
11.45085,80.62739,0.4095742,0.9697599,3.467279
11.50091,80.88168,0.4558293,0.9697599,3.467279
11.55093,102.8784,0.5020835,0.9697599,3.460819
11.60093,129.8339,0.557589,0.9699246,3.467279
11.65043,123.2222,0.6177204,0.9697599,3.467279
11.70093,103.7684,0.6547235,0.9697599,3.467279
11.75141,95.37663,0.6963526,0.9697599,3.467279
11.80137,94.86804,0.7611092,0.9699246,3.473738
11.8502,99.82683,0.8073635,0.9697599,3.473738
11.90038,101.7341,0.8605564,0.9697599,3.473738
11.94988,105.1671,0.8998728,0.9697599,3.473738
12.00193,90.67213,0.9368759,0.9699246,3.473738
12.05168,86.22193,0.9576917,0.9699246,3.480197
12.10039,84.569,0.9738806,0.9697599,3.480197
12.15055,82.91606,0.9600034,0.9697599,3.486656
12.20033,82.78893,0.9530665,0.9697599,3.486656
12.2512,88.00201,0.9576917,0.9699246,3.486656
12.30105,122.8407,0.9600034,0.9699246,3.493115
12.3508,123.6036,0.9600034,0.9699246,3.493115
12.40068,102.8784,0.9368759,0.9699246,3.493115
12.45083,89.90925,0.9183752,0.9697599,3.499574
12.50124,86.09478,0.904498,0.9697599,3.499574
12.55176,98.04675,0.8651815,0.9699246,3.506034
12.60015,102.6241,0.8050509,0.9697599,3.506034
12.65039,103.7684,0.7541715,0.9699246,3.512493
12.70093,91.05358,0.7009786,0.9697599,3.512493
12.75114,84.82329,0.6107818,0.9697599,3.518952
12.80138,83.93326,0.5483387,0.9699246,3.518952
12.85063,82.78893,0.3517562,0.9697599,3.525411
12.90039,82.28033,0.1227958,0.9697599,3.525411
12.95089,87.49342,-0.07378587,0.9697599,3.53187
13.00188,124.2394,-0.1871094,0.9697599,3.538329
13.05159,123.7308,-0.2588046,0.9697599,3.544789
13.09987,115.8476,-0.4391973,0.9697599,3.544789
13.15088,93.85085,-0.5779609,0.9697599,3.551248
13.20075,92.96081,-0.5964624,0.9699246,3.557707
13.251,98.80965,-0.6658442,0.9697599,3.557707
13.302,103.7684,-0.7236631,0.9697599,3.564166
13.35004,104.1499,-0.7352269,0.9697599,3.564166
13.40104,91.05358,-0.7329134,0.9697599,3.570625
13.45067,86.34908,-0.7329134,0.9699246,3.570625
13.5017,84.0604,-0.7259757,0.9699246,3.577085
13.5511,83.17036,-0.7676048,0.9697599,3.577085
13.60011,82.66177,-0.8254228,0.9697599,3.577085
13.6506,86.85767,-0.8369866,0.9699246,3.583544
13.70092,124.3665,-0.7213506,0.9699246,3.590003
13.75204,127.9267,-0.5340192,0.9699246,3.590003
13.8015,112.2874,-0.2680549,0.9697599,3.590003
13.85067,105.1671,-0.1246661,0.9697599,3.590003
13.90104,103.6413,0.115858,0.9697599,3.590003
13.95104,102.7513,0.3101271,0.9697599,3.596462
14.0019,103.6413,0.478956,0.9699246,3.596462
14.0515,105.2942,0.5784039,0.9699246,3.596462
14.10092,98.6825,0.6778511,0.9697599,3.602921
14.15072,91.30788,0.7472329,0.9697599,3.602921
14.20066,89.90925,0.8189272,0.9697599,3.602921
14.25097,89.0192,0.8536186,0.9697599,3.602921
14.30104,87.36626,0.8536186,0.9697599,3.602921
14.35033,87.11198,0.8790587,0.9697599,3.60938
14.40016,113.686,0.9137501,0.9697599,3.60938
14.45049,125.638,0.9415027,0.9697599,3.60938
14.50166,110.253,0.9692555,0.9697599,3.615839
14.55099,102.3698,0.9854444,0.9699246,3.615839
14.60087,96.13953,1.034011,0.9697599,3.615839
14.65009,97.66531,1.087203,0.9699246,3.60938
14.70091,105.6757,1.12652,0.9697599,3.615839
14.75116,106.4386,1.135772,0.9697599,3.615839
14.80117,96.26666,1.128833,0.9699246,3.615839
14.8506,92.45221,1.110331,0.9697599,3.622298
14.90062,87.62056,1.084892,0.9697599,3.622298
14.95022,87.11198,1.047889,0.9697599,3.622298
15.00114,86.60338,0.9530665,0.9699246,3.622298
15.05116,86.60338,0.8790587,0.9699246,3.628757
15.10091,87.87486,0.8143021,0.9697599,3.622298
15.14986,125.638,0.7495455,0.9697599,3.622298
15.20064,120.0435,0.6593495,0.9697599,3.628757
15.25158,100.9712,0.4673931,0.9697599,3.628757
15.30191,94.2323,0.3147522,0.9699246,3.628757
15.35091,95.12233,0.1343595,0.9697599,3.628757
15.39991,103.387,-0.006716654,0.9697599,3.628757
15.44991,105.4214,-0.2102369,0.9697599,3.628757
15.5017,98.80965,-0.4623248,0.9697599,3.628757
15.55131,90.67213,-0.6103388,0.9697599,3.628757
15.60015,89.40065,-0.7652922,0.9697599,3.628757
15.65065,86.34908,-0.7537284,0.9699246,3.622298
15.70041,84.95044,-0.7583536,0.9697599,3.622298
15.75128,84.44184,-0.7699174,0.9695953,3.628757
15.80179,89.0192,-0.7837937,0.9697599,3.622298
15.84994,112.1602,-0.8207976,0.9697599,3.622298
15.90015,129.5796,-0.7884189,0.9697599,3.622298
15.9509,113.8132,-0.7491032,0.9697599,3.622298
16.00178,109.363,-0.6889718,0.9697599,3.622298
16.05122,106.0571,-0.6473427,0.9697599,3.622298
16.10062,104.7856,-0.7699174,0.9697599,3.622298
16.15033,104.9128,-1.112201,0.9699246,3.622298
16.20044,105.5485,-1.338849,0.9697599,3.622298
16.25178,96.64812,-1.230151,0.9697599,3.622298
16.30091,95.50377,-1.049758,0.9697599,3.628757
16.35041,92.57936,-0.7120993,0.9697599,3.628757
16.4009,90.41783,-0.3281864,0.9699246,3.628757
16.4509,89.2735,-0.1824842,0.9697599,3.628757
16.50163,88.7649,-0.002091485,0.9697599,3.628757
16.55142,92.45221,0.08810529,0.9697599,3.628757
16.6001,119.1534,0.1875524,0.9699246,3.635217
16.65038,128.6896,0.3216908,0.9699246,3.641676
16.70002,112.4145,0.425764,0.9697599,3.641676
16.7509,105.6757,0.5067087,0.9697599,3.641676
16.80186,104.4042,0.620033,0.9697599,3.648135
16.85003,104.0227,0.7241053,0.9697599,3.648135
16.90078,106.1843,0.8189272,0.9697599,3.654594
16.95063,107.4557,0.9114366,0.9697599,3.661053
17.0019,97.53816,0.9646303,0.9697599,3.667513
17.05177,94.35944,1.006259,0.9697599,3.673972
17.10028,93.34225,1.0502,0.9697599,3.680431
17.15025,92.45221,1.094142,0.9697599,3.680431
17.20015,88.63776,1.121895,0.9697599,3.693349
17.25135,87.49342,1.149647,0.9697599,3.693349
17.30202,90.41783,1.182025,0.9699246,3.706268
17.35039,112.5417,1.191277,0.9697599,3.712727
17.40027,125.3837,1.193589,0.9699246,3.712727
17.45002,104.1499,1.161211,0.9697599,3.725645
17.50115,96.26666,1.138084,0.9699246,3.738563
17.5509,92.83366,1.133458,0.9697599,3.745023
17.60089,98.6825,1.105706,0.9699246,3.757941
17.65057,105.5485,1.064077,0.9699246,3.7644
17.6999,105.2942,1.031698,0.9697599,3.777318
17.75198,92.57936,0.9877562,0.9699246,3.790237
17.80173,88.00201,0.946128,0.9697599,3.803155
17.8501,86.47623,0.8836839,0.9695953,3.816073
17.90082,85.07759,0.8328036,0.9697599,3.828992
17.95035,84.82329,0.7472329,0.9697599,3.84191
18.0014,85.58618,0.6593495,0.9699246,3.854828
18.05122,107.8372,0.5876543,0.9697599,3.867747
18.10071,122.5864,0.5344614,0.9697599,3.887124
18.1501,112.2874,0.483582,0.9697599,3.893583
18.2001,100.3354,0.3956978,0.9699246,3.906502
18.25127,94.61374,0.3494436,0.9699246,3.912961
18.3011,92.45221,0.3332546,0.9699246,3.925879
18.35014,102.6241,0.3124397,0.9699246,3.932338
18.40014,104.5313,0.2869995,0.9699246,3.945257
18.4501,92.19792,0.2453704,0.9699246,3.958175
18.50108,88.5106,0.189865,0.9697599,3.964634
18.55183,84.18755,0.1412981,0.9697599,3.971093
18.60035,83.17036,0.09504304,0.9697599,3.977553
18.65097,83.42466,0.06497774,0.9697599,3.990471
18.70085,82.78893,0.007159707,0.9697599,3.990471
18.75197,81.39028,-0.1824842,0.9697599,4.003389
18.80161,82.40748,-0.3443753,0.9699246,4.009848
18.85046,114.9575,-0.3790658,0.9699246,4.016308
18.90039,128.6896,-0.3836918,0.9695953,4.022767
18.95109,110.7616,-0.4068185,0.9697599,4.029226
19.00166,103.5141,-0.4576988,0.9697599,4.035685
19.05134,100.9712,-0.450761,0.9699246,4.042144
19.10086,100.7169,-0.4345713,0.9697599,4.042144
19.15038,103.7684,-0.4276335,0.9697599,4.055062
19.20008,104.1499,-0.4206949,0.9697599,4.055062
19.25213,94.48659,-0.404506,0.9697599,4.061522
19.30213,89.14634,-0.330499,0.9699246,4.067981
19.35022,87.36626,-0.1963605,0.9697599,4.07444
19.40013,86.34908,-0.02753162,0.9697599,4.087358
19.45013,84.82329,0.09273046,0.9697599,4.093818
19.50139,83.93326,0.1991162,0.9697599,4.100276
19.55197,82.15317,0.2546216,0.9697599,4.113195
19.60108,81.77173,0.3286286,0.9697599,4.119654
19.6507,110.3802,0.4234505,0.9697599,4.126113
19.70062,129.1982,0.5460252,0.9699246,4.139032
19.75101,113.9403,0.6963526,0.9697599,4.139032
19.80156,103.5141,0.756484,0.9699246,4.145491
19.85007,99.06393,0.8189272,0.9697599,4.15195
19.90113,97.66531,0.8975611,0.9699246,4.15195
19.95114,101.4798,0.9808193,0.9699246,4.158409
20.00138,103.7684,1.059451,0.9699246,4.158409
20.05209,93.59654,1.103394,0.9697599,4.171328
20.1006,91.30788,1.149647,0.9697599,4.171328
20.15042,88.25631,1.193589,0.9697599,4.184246
20.2,86.73053,1.212091,0.9699246,4.190705
20.25113,84.569,1.232906,0.9699246,4.197164
20.30113,84.18755,1.22828,0.9699246,4.203623
20.35061,83.55181,1.242158,0.9697599,4.210082
20.40071,87.49342,1.256033,0.9699246,4.223001
20.45013,117.6276,1.258346,0.9697599,4.235919
20.50132,122.0779,1.260658,0.9697599,4.235919
20.55121,95.50377,1.249094,0.9697599,4.242378
20.60082,85.07759,1.239844,0.9697599,4.242378
20.65008,85.96764,1.212091,0.9699246,4.255297
20.70043,99.82683,1.151961,0.9697599,4.261755
20.7513,102.1155,1.071014,0.9697599,4.268215
20.80098,93.34225,0.9923831,0.9699246,4.281133
20.85083,87.87486,0.929939,0.9697599,4.294052
20.90075,81.77173,0.8258659,0.9697599,4.30051
20.95113,81.00883,0.7287313,0.9697599,4.30051
21.00205,79.73734,0.5922803,0.9699246,4.294052
21.05146,79.10161,0.4581419,0.9697599,4.30051
21.09999,79.10161,0.3586948,0.9697599,4.30697
21.15079,109.6173,0.2661854,0.9699246,4.30051
21.20075,125.638,0.1713635,0.9699246,4.30051
21.25164,111.7788,0.1135454,0.9697599,4.30051
21.30177,92.96081,0.01178488,0.9697599,4.30051
21.35078,86.60338,0.002534538,0.9699246,4.30051
21.40062,89.2735,-0.006716654,0.9699246,4.30697
21.45081,96.90242,-0.02521904,0.9699246,4.30697
21.50155,101.4798,-0.0622221,0.9697599,4.30697
21.55129,86.85767,-0.07609846,0.9699246,4.30697
21.6006,82.40748,-0.08997482,0.9699246,4.30697
21.65034,78.84731,-0.1200401,0.9699246,4.313429
21.69995,78.72016,-0.1131024,0.9697599,4.326347
21.75133,78.72016,-0.2125495,0.9697599,4.326347
21.8018,78.46587,-0.3675029,0.9697599,4.326347
21.85033,89.5278,-0.4600114,0.9699246,4.326347
21.90008,123.2222,-0.46695,0.9697599,4.326347
21.95095,126.6552,-0.4530737,0.9697599,4.326347
22.00158,103.8956,-0.4738878,0.9699246,4.326347
22.05106,99.31824,-0.4993279,0.9699246,4.326347
22.10081,98.30104,-0.4785138,0.9697599,4.332807
22.15117,99.31824,-0.46695,0.9697599,4.332807
22.20061,102.497,-0.4646374,0.9699246,4.332807
22.25212,104.9128,-0.4484485,0.9697599,4.326347
22.30132,89.65494,-0.4299461,0.9697599,4.326347
22.35106,88.12916,-0.4230084,0.9697599,4.332807
22.40117,85.58618,-0.4183823,0.9699246,4.332807
22.4508,83.29751,-0.4646374,0.9697599,4.332807
22.50181,82.53461,-0.5432696,0.9699246,4.332807
22.55109,85.96764,-0.6357789,0.9697599,4.326347
22.6003,114.7032,-0.6427175,0.9699246,4.326347
22.65058,129.8339,-0.6172774,0.9697599,4.326347
22.70024,116.3562,-0.5941498,0.9699246,4.332807
22.75156,103.1327,-0.6010885,0.9697599,4.326347
22.80171,98.42819,-0.540957,0.9699246,4.326347
22.85076,97.66531,-0.4484485,0.9697599,4.326347
22.90075,102.6241,-0.3443753,0.9699246,4.326347
22.95059,104.5313,-0.2148621,0.9697599,4.326347
23.00137,89.90925,-0.08534965,0.9697599,4.326347
23.05159,88.7649,0.03491243,0.9699246,4.326347
23.10106,87.49342,0.1343595,0.9697599,4.326347
23.15105,85.71333,0.2268689,0.9697599,4.319888
23.20077,84.569,0.2731231,0.9699246,4.319888
23.25186,83.67896,0.3240034,0.9697599,4.319888
23.3019,111.906,0.404949,0.9699246,4.319888
23.35036,128.5624,0.478956,0.9697599,4.319888
23.40044,127.6724,0.5437126,0.9699246,4.319888
23.45124,101.3526,0.6015307,0.9697599,4.319888
23.50123,97.53816,0.6917274,0.9697599,4.313429
23.55129,97.53816,0.772673,0.9697599,4.319888
23.60024,105.5485,0.8582438,0.9699246,4.313429
23.65037,106.6929,0.8975611,0.9697599,4.313429
23.70003,101.2255,0.929939,0.9699246,4.313429
23.75141,92.96081,0.9715672,0.9697599,4.313429
23.80142,89.90925,0.99932,0.9697599,4.30697
23.85019,88.12916,1.022447,0.9700893,4.30697
23.90015,87.36626,1.054825,0.9699246,4.30697
23.95007,86.73053,1.077953,0.9697599,4.313429
24.00117,93.2151,1.094142,0.9699246,4.30697
24.05104,122.4593,1.110331,0.9697599,4.313429
24.10123,124.6208,1.114958,0.9697599,4.313429
24.15119,100.7169,1.098767,0.9699246,4.313429
24.20019,91.05358,1.089517,0.9699246,4.313429
24.25215,93.72369,1.075641,0.9697599,4.313429
24.3022,105.8028,1.052514,0.9699246,4.30697
24.35094,107.71,1.034011,0.9699246,4.313429
24.40066,106.3114,1.013197,0.9700893,4.313429
24.45102,92.96081,0.9715672,0.9697599,4.313429
24.50157,89.5278,0.9230004,0.9697599,4.313429
24.55123,87.49342,0.8859974,0.9699246,4.30697
24.60032,86.98483,0.7888619,0.9700893,4.30697
24.65057,87.23911,0.6824762,0.9697599,4.30697
24.70056,107.5829,0.6269708,0.9699246,4.30697
24.75126,127.5452,0.5668402,0.9699246,4.30697
24.80159,124.1122,0.5298362,0.9699246,4.30697
24.85104,102.3698,0.4442655,0.9699246,4.30697
24.9012,95.37663,0.4165128,0.9697599,4.30051
24.95032,95.12233,0.3933852,0.9697599,4.30051
25.00167,106.0571,0.3679451,0.9697599,4.30051
25.05143,108.3458,0.3216908,0.9699246,4.30051
25.1008,108.3458,0.2754366,0.9699246,4.30051
25.15065,93.34225,0.2268689,0.9697599,4.294052
25.20091,89.78209,0.1621123,0.9598774,4.294052
25.25204,88.38345,0.1343595,0.9598774,4.294052
25.30206,87.87486,0.06960291,0.9598774,4.294052
25.35022,86.98483,-0.05065832,0.9598774,4.294052
25.40016,99.57254,-0.1871094,0.9598774,4.287592
25.45119,128.8167,-0.2449282,0.9600421,4.287592
25.50216,129.3253,-0.2657423,0.9598774,4.287592
25.55205,112.6688,-0.3536265,0.9598774,4.287592
25.60052,108.9815,-0.4831389,0.9598774,4.287592
25.65019,105.6757,-0.46695,0.9598774,4.287592
