tEvent_sec
47.3926247333875
47.7003024698934
47.9996697719907
49.3202743272996
52.6006051445147
208.579968036502
210.699391215458
212.799552969052
214.898131944588
216.978218643344
219.018205309636
221.1524504259
223.25843135023
225.374898913666
227.478783567785
229.598560687504
231.698384984746
233.79843756964
235.918628966785
238.018672532751
240.138773423969
242.271869635559
244.379201005562
246.495103758178
248.597786943777
250.718231822713
252.797997861519
254.918090665131
257.038039157516
259.138966015889
261.29839810112
263.398389726295
265.498552101082
267.614546915866
269.678351441748
271.737841818831
273.858440029784
275.978744638502
278.115486307419
280.178891173913
282.298897203407
284.397542426712
286.517653580173
288.677740049898
290.797874532058
292.8980120247
295.018083989969
297.13822407031
299.238349122345
301.357934343978
303.478078154265
305.578079111292
307.698267085827
309.818349006004
311.918460684246
314.038593610167
316.158706941991
318.258700122475
320.377296612947
322.497366091586
324.577731152414
326.677601480274
328.798759525991
330.897860080353
332.997919508605
335.118138896651
337.247436318896
339.377875181264
341.477987170569
343.578002433642
345.698142512119
347.798242683872
349.918542316533
352.018642487354
354.157091964385
356.277040143847
358.377269077464
360.457343957736
362.591023019864
364.637981183245
366.685850012465
368.797712934553
370.911748015671
372.997458566329
375.134018600336
377.237682120292
379.357914260938
381.406194880023
383.498043707921
385.63143974205
387.718347095302
389.853910622536
391.956786952331
394.097131157643
396.217036729096
398.337201378657
400.478208678192
402.577421822003
404.677498354926
406.797230377211
408.89730784425
411.017517281114
413.117429596721
415.237723941333
417.37340658938
449.63052968157
451.737449572771
453.857627908117
455.977688055835
458.082706996589
460.156370835728
462.276346385828
464.396557378001
466.476651230245
468.576751090935
470.696886504418
472.816920837737
474.857171869255
476.976680891006
479.096825325279
481.196901858202
483.317047224729
485.43720409961
487.53728934133
489.656689505442
491.77750138694
493.916670873179
495.996042848914
498.096104143537
500.216432389221
502.316372074536
504.436492559849
506.496586624882
508.596773259691
510.716919248342
512.816455230466
514.936630455195
517.036712897359
519.13683670701
521.256425038329
523.377026046976
525.497210603557
527.637379393331
529.75607696583
531.875760157942
533.996030243463
536.096033064066
538.204482860281
540.316257453873
542.429468644201
544.516461216263
546.651688844315
548.756471410743
550.816437959089
552.924656355171
555.016636122367
557.116786989733
559.196822370752
561.296904813848
563.3954999618
565.515627600602
567.61560149712
569.73581746628
571.869665100588
573.956076066359
576.09841577278
578.196168681025
580.276289591915
582.395973407081
584.496254279627
586.616222987301
588.676317052334
590.736562273814
592.860025283298
594.97662160953
597.089095995179
599.215270782239
601.315400189138
603.455499001197
605.555589530035
607.708914128481
609.756327002659
611.855783053092
613.980475210934
616.095598548069
618.204136984772
620.315921840607
622.456039625569
624.516102588153
626.652506178594
628.756367506809
630.816427050508
632.936666654772
635.035005523241
637.155149336322
639.255302380188
641.315459894366
643.419116881094
645.53562892077
647.655650501489
649.715784378699
651.815434192657
653.915676500066
656.035636498011
658.140419376432
690.39701093582
692.495484476327
694.620186276152
696.695770659833
698.795236662379
700.893034356995
702.996050956077
705.01460123749
707.094724325812
709.210578558384
