t_sec,abp_mmHg,resp_arbunit,spo2_unitless,scon_muS
0,0.5237532,0.6268752,0.9900191,3.137861
0.0505898,0.3966055,0.7355151,0.9898543,3.137861
0.1014437,0.5237532,0.8073578,0.9898543,3.14432
0.1497675,0.6509008,0.8792006,0.9898543,3.14432
0.2010458,0.6509008,0.9300163,0.9898543,3.15078
0.250532,0.5237532,0.9773276,0.9898543,3.14432
0.3006494,0.5237532,1.01062,0.9896896,3.14432
0.3510146,0.6509008,1.045665,0.9900191,3.14432
0.4006091,0.6509008,1.08772,0.9898543,3.137861
0.4519147,0.5237532,1.10349,0.9900191,3.14432
0.5006387,0.5237532,1.11926,0.9898543,3.14432
0.5500249,0.5237532,1.1105,0.9898543,3.14432
0.6011647,0.3966055,1.115756,0.9900191,3.14432
0.6499358,0.3966055,1.117508,0.9898543,3.14432
0.70127,0.5237532,1.115756,0.9898543,3.14432
0.7508627,0.6509008,1.112252,0.9898543,3.14432
0.8001258,0.3966055,1.112252,0.9900191,3.14432
0.8514132,0.5237532,1.085968,0.9898543,3.14432
0.9001653,0.3966055,1.061436,0.9898543,3.14432
0.9514267,0.5237532,1.045665,0.9898543,3.14432
0.9998109,0.5237532,1.021134,0.9898543,3.137861
1.049942,0.6509008,0.9860884,0.9898543,3.14432
1.101324,0.5237532,0.942282,0.9898543,3.14432
1.150769,0.7780523,0.9037327,0.9896896,3.137861
1.201542,0.6509008,0.8564214,0.9898543,3.137861
1.250456,0.5237532,0.812615,0.9898543,3.137861
1.300457,0.5237532,0.7600472,0.9898543,3.137861
1.351003,0.7780523,0.6251231,0.9898543,3.137861
1.400536,0.5237532,0.4919511,0.9900191,3.137861
1.451664,0.5237532,0.3973291,0.9896896,3.137861
1.500371,0.6509008,0.2746707,0.9898543,3.131402
1.550751,0.3966055,0.1379938,0.9896896,3.137861
1.601284,0.5237532,0.02409678,0.9900191,3.131402
1.649908,0.6509008,-0.02847102,0.9898543,3.131402
1.701145,0.5237532,-0.09856097,0.9898543,3.131402
1.749782,0.6509008,-0.1616423,0.9898543,3.131402
1.799999,0.6509008,-0.2072015,0.9898543,3.131402
1.851299,0.6509008,-0.2142108,0.9898543,3.131402
1.899848,0.5237532,-0.2334851,0.9898543,3.124943
1.950782,0.5237532,-0.2422465,0.9898543,3.124943
2.00102,0.3966055,-0.2457514,0.9900191,3.124943
2.050883,0.5237532,-0.2475036,0.9898543,3.124943
2.101283,0.5237532,-0.2475036,0.9898543,3.124943
2.15009,0.7780523,-0.2439986,0.9898543,3.124943
2.201295,0.6509008,-0.2545122,0.9900191,3.124943
2.249984,0.3966055,-0.2667786,0.9898543,3.124943
2.300448,0.3966055,-0.272035,0.9898543,3.124943
2.351496,0.6509008,-0.3614006,0.9898543,3.118484
2.400108,0.5237532,-0.4314912,0.9900191,3.118484
2.451254,0.6509008,-0.5296175,0.9898543,3.118484
2.499951,0.5237532,-0.554149,0.9898543,3.118484
2.549909,0.6509008,-0.6224874,0.9898543,3.118484
2.601528,0.5237532,-0.6435145,0.9898543,3.118484
2.650125,0.6509008,-0.6470188,0.9898543,3.118484
2.701448,0.3966055,-0.6505238,0.9898543,3.112025
2.750154,0.6509008,-0.6697987,0.9900191,3.112025
2.79982,0.5237532,-0.6645417,0.9898543,3.112025
2.851111,0.5237532,-0.6505238,0.9898543,3.112025
2.900795,0.5237532,-0.6277445,0.9898543,3.112025
2.950817,0.5237532,-0.5839375,0.9898543,3.105566
3.000641,0.3966055,-0.5681674,0.9900191,3.112025
3.050643,0.3966055,-0.5506446,0.9898543,3.105566
3.102005,0.7780523,-0.4963247,0.9898543,3.105566
3.150517,0.7780523,-0.4665362,0.9898543,3.105566
3.200998,0.5237532,-0.4227298,0.9900191,3.105566
