t_sec,nBack,number,expectedResponse,actualResponse
598.7557,1,2,0,0
600.8959,1,2,1,1
602.9974,1,2,1,1
605.0912,1,2,1,1
607.2031,1,3,0,0
609.3171,1,5,0,0
611.4297,1,1,0,0
613.4872,1,1,1,1
615.5995,1,6,0,0
617.709,1,5,0,0
619.8398,1,5,1,1
621.9514,1,1,0,0
624.0718,1,1,1,1
656.3212,2,2,0,0
658.4317,2,6,0,0
660.5439,2,4,0,0
662.6606,2,6,1,1
664.791,2,4,1,1
666.9008,2,8,0,0
669.0115,2,0,0,0
671.1246,2,4,0,0
673.2152,2,0,1,1
675.3252,2,5,0,0
677.4061,2,0,1,1
679.5101,2,5,1,1
681.5822,2,0,1,1
683.6381,2,5,1,1
685.7502,2,6,0,0
687.8637,2,3,0,0
689.9758,2,0,0,0
692.0637,2,3,1,1
694.1776,2,1,0,0
696.2921,2,8,0,0
698.3303,2,1,1,1
700.4481,2,6,0,0
702.5599,2,3,0,0
704.6537,2,8,0,1
706.7656,2,3,1,0
708.8459,2,8,1,1
710.9587,2,3,1,0
713.0712,2,0,0,0
715.1966,2,6,0,0
717.3246,2,0,1,1
719.4479,2,3,0,1
721.6121,2,0,1,1
723.7227,2,5,0,0
725.8343,2,6,0,0
727.9475,2,0,0,1
730.0604,2,4,0,0
732.1721,2,5,0,0
734.2855,2,6,0,0
736.3985,2,5,1,0
738.4583,2,6,1,1
740.5691,2,5,1,0
742.678,2,6,1,0
744.7901,2,4,0,0
746.9019,2,3,0,0
749.0173,2,4,1,0
751.1302,2,6,0,0
753.2443,2,5,0,0
755.3571,2,5,0,0
757.4709,2,5,1,0
759.5965,2,6,0,1
761.7047,2,1,0,0
763.8166,2,8,0,0
765.9276,2,1,1,0
768.0524,2,8,1,1
770.189,2,1,1,1
772.2776,2,8,1,1
774.3904,2,2,0,0
776.5026,2,3,0,0
778.6134,2,6,0,0
780.726,2,9,0,0
782.8408,2,2,0,0
784.9554,2,8,0,1
787.0656,2,2,1,0
789.1762,2,8,1,0
791.2847,2,9,0,0
793.389,2,2,0,1
795.5006,2,8,0,0
797.6097,2,9,0,0
799.7219,2,1,0,0
801.8324,2,9,1,0
803.9466,2,2,0,0
806.0561,2,8,0,0
808.1632,2,2,1,1
810.2768,2,1,0,0
812.3879,2,5,0,0
814.5026,2,5,0,0
816.6161,2,8,0,0
818.6866,2,5,1,1
820.7916,2,5,0,1
822.9077,2,5,1,0
825.0182,2,3,0,0
827.1309,2,7,0,0
829.2422,2,4,0,0
831.3526,2,8,0,0
833.4648,2,2,0,0
835.5284,2,8,1,1
837.5836,2,2,1,1
839.6969,2,6,0,0
841.8078,2,9,0,0
843.9193,2,6,1,0
846.0303,2,8,0,0
848.1451,2,3,0,0
850.2562,2,8,1,0
852.3664,2,7,0,0
854.4783,2,8,1,1
856.5911,2,7,1,0
858.7009,2,9,0,0
860.8099,2,8,0,0
862.9222,2,3,0,0
865.0314,2,2,0,0
897.368,3,6,0,0
899.4781,3,7,0,0
901.5927,3,2,0,0
903.7068,3,4,0,0
905.7663,3,7,1,1
907.8782,3,5,0,0
910.0063,3,4,1,1
912.133,3,2,0,1
914.2355,3,4,0,1
916.3489,3,4,1,0
918.4736,3,4,0,1
920.584,3,4,1,0
922.6702,3,4,1,1
924.7827,3,7,0,0
926.9374,3,4,1,1
929.0489,3,3,0,0
931.1623,3,7,1,0
933.227,3,4,1,1
935.3386,3,8,0,0
937.4515,3,2,0,0
939.5643,3,1,0,0
941.6384,3,3,0,1
943.7486,3,6,0,0
945.861,3,7,0,0
947.9737,3,8,0,0
950.0808,3,6,1,1
952.1314,3,8,0,1
954.2455,3,8,1,0
956.3568,3,7,0,0
958.4689,3,9,0,0
960.5808,3,8,1,0
962.6917,3,8,0,0
964.8039,3,9,1,0
966.9171,3,8,1,1
969.0301,3,8,1,0
971.1407,3,5,0,0
973.2521,3,5,0,0
975.364,3,1,0,0
977.4765,3,2,0,0
979.5872,3,3,0,0
981.7028,3,1,1,1
983.8142,3,4,0,0
985.9257,3,5,0,0
988.0355,3,7,0,0
990.1464,3,1,0,0
992.3153,3,4,0,1
994.4254,3,9,0,0
996.5365,3,1,1,0
998.6824,3,4,1,1
1000.795,3,7,0,0
1002.909,3,0,0,0
1005.021,3,2,0,0
1007.133,3,8,0,0
1009.245,3,7,0,0
1011.358,3,3,0,0
1013.487,3,8,1,1
1015.532,3,2,0,1
1017.642,3,3,1,0
1019.752,3,8,1,0
1021.864,3,2,1,0
1023.976,3,7,0,0
1026.09,3,0,0,0
1028.206,3,3,0,0
1030.318,3,5,0,0
1032.43,3,0,1,0
1034.542,3,2,0,0
1036.656,3,1,0,0
1038.769,3,6,0,0
1040.906,3,2,1,1
1043.016,3,7,0,0
1045.15,3,6,1,1
1047.287,3,6,0,1
1049.399,3,2,0,0
1051.511,3,6,1,0
1053.624,3,6,1,0
1055.738,3,2,1,0
1057.811,3,2,0,1
1059.971,3,6,1,1
1062.085,3,2,1,0
1064.196,3,2,1,0
1066.308,3,4,0,0
1068.419,3,2,1,0
1070.531,3,2,1,0
1072.645,3,4,1,0
1074.759,3,3,0,0
1076.87,3,6,0,0
1078.981,3,5,0,0
1081.092,3,8,0,0
1083.204,3,1,0,0
1085.293,3,5,1,1
1087.4,3,8,1,1
1089.511,3,1,1,0
1091.623,3,4,0,0
1093.735,3,2,0,0
1095.846,3,3,0,0
1097.956,3,4,1,0
1100.069,3,3,0,0
1102.181,3,2,0,0
1104.295,3,2,0,0
1106.408,3,3,1,0
