t_sec,nBack,number,expectedResponse,actualResponse
681.4377,1,2,1,1
683.5486,1,3,0,0
685.6577,1,7,0,0
687.7688,1,5,0,0
689.8777,1,3,0,0
691.988,1,5,0,0
694.0994,1,6,0,0
696.209,1,8,0,0
698.3224,1,5,0,0
700.4315,1,2,0,0
702.5406,1,7,0,0
704.5911,1,7,1,1
706.7015,1,2,0,0
708.8121,1,7,0,0
710.9225,1,4,0,0
713.0333,1,7,0,0
715.1429,1,2,0,0
717.2266,1,2,1,1
719.3367,1,9,0,0
721.4486,1,6,0,0
723.5565,1,7,0,0
725.6656,1,6,0,0
727.775,1,2,0,0
729.8737,1,2,1,1
731.9447,1,2,1,1
734.0547,1,6,0,0
736.1122,1,6,1,1
738.2242,1,1,0,0
740.3157,1,1,1,1
742.4249,1,8,0,0
744.5253,1,8,1,1
746.6329,1,2,0,0
748.7101,1,2,1,1
750.8065,1,2,1,1
752.9463,1,2,1,1
755.0164,1,2,1,1
757.127,1,8,0,0
759.2376,1,4,0,0
791.4822,2,2,0,0
793.5908,2,4,0,0
795.6763,2,2,1,1
797.7861,2,1,0,0
799.9227,2,2,1,1
802.0319,2,4,0,0
804.142,2,4,0,0
806.2486,2,3,0,0
808.3611,2,8,0,0
810.473,2,5,0,0
812.5843,2,7,0,0
814.6926,2,8,0,0
816.7418,2,7,1,1
818.8531,2,3,0,0
820.9645,2,3,0,0
823.0759,2,5,0,0
825.1873,2,4,0,0
827.2963,2,8,0,0
829.3501,2,4,1,1
831.3864,2,8,1,1
833.4946,2,6,0,0
835.6031,2,4,0,0
837.6738,2,6,1,1
839.7368,2,4,1,1
841.8499,2,2,0,0
843.8936,2,4,1,1
845.9963,2,2,1,1
848.1062,2,3,0,0
850.2183,2,7,0,0
852.3276,2,5,0,0
854.4387,2,0,0,0
856.5507,2,9,0,0
858.6606,2,6,0,0
860.7691,2,1,0,0
862.8975,2,6,1,1
865.0085,2,3,0,0
867.0632,2,6,1,1
869.1745,2,5,0,0
871.2844,2,7,0,0
873.3951,2,6,0,0
875.5069,2,2,0,0
877.6192,2,5,0,0
879.6699,2,2,1,1
881.78,2,6,0,0
883.8898,2,3,0,0
886.0093,2,6,1,1
888.1213,2,3,1,0
890.2315,2,0,0,0
892.3411,2,5,0,0
894.452,2,8,0,0
896.5278,2,5,1,1
898.5669,2,8,1,1
900.668,2,5,1,1
902.7791,2,7,0,0
904.8755,2,5,1,1
906.9927,2,7,1,1
909.1031,2,2,0,0
911.2133,2,5,0,0
913.2971,2,2,1,1
915.4274,2,5,1,1
917.5386,2,6,0,0
919.6483,2,0,0,0
921.7587,2,7,0,0
923.8904,2,0,1,1
926.0016,2,8,0,0
928.1118,2,5,0,0
930.2564,2,8,1,1
932.3674,2,1,0,0
934.4775,2,7,0,0
936.5859,2,4,0,0
938.697,2,4,0,0
940.8091,2,3,0,0
942.9197,2,3,0,0
945.0291,2,9,0,0
947.1595,2,3,1,1
949.27,2,8,0,0
951.379,2,6,0,0
953.486,2,8,1,1
955.5706,2,6,1,1
957.6812,2,9,0,0
959.7687,2,6,1,1
961.8792,2,7,0,0
963.9774,2,6,1,1
966.087,2,5,0,0
968.1965,2,6,1,0
970.307,2,6,0,0
972.4164,2,0,0,0
974.5237,2,5,0,0
976.5795,2,0,1,1
978.6888,2,2,0,0
980.7956,2,4,0,0
982.8784,2,2,1,1
984.97,2,4,1,1
987.0792,2,1,0,0
989.1909,2,5,0,0
991.3421,2,1,1,1
993.4503,2,5,1,1
995.6068,2,1,1,1
997.717,2,0,0,0
999.8093,2,1,1,1
1032.142,3,6,0,0
1034.253,3,8,0,0
1036.364,3,9,0,0
1038.432,3,6,1,1
1040.495,3,8,1,1
1042.546,3,9,1,1
1044.656,3,8,0,0
1046.767,3,1,0,0
1048.877,3,7,0,0
1050.986,3,9,0,0
1053.096,3,5,0,0
1055.219,3,2,0,1
1057.328,3,5,0,0
1059.436,3,6,0,0
1061.547,3,6,0,0
1063.612,3,5,1,1
1065.72,3,8,0,0
1067.853,3,6,1,1
1069.962,3,0,0,0
1072.048,3,8,1,1
1074.157,3,6,1,0
1076.27,3,0,1,0
1078.379,3,8,1,0
1080.464,3,6,1,1
1082.559,3,8,0,1
1084.668,3,8,1,0
1086.78,3,6,1,0
1088.889,3,6,0,0
1090.998,3,3,0,0
1093.109,3,9,0,0
1095.219,3,3,0,0
1097.333,3,1,0,0
1099.445,3,5,0,0
1101.557,3,6,0,0
1103.669,3,2,0,0
1105.784,3,5,1,1
1107.894,3,5,0,0
1110.003,3,8,0,0
1112.113,3,7,0,0
1114.228,3,5,1,1
1116.338,3,2,0,0
1118.449,3,5,0,0
1120.561,3,7,0,0
1122.652,3,2,1,1
1124.795,3,5,1,1
1126.904,3,5,0,0
1129.006,3,7,0,1
1131.113,3,5,1,0
1133.225,3,5,1,0
1135.334,3,7,1,0
1137.444,3,8,0,0
1139.549,3,7,0,1
1141.661,3,2,0,0
1143.773,3,3,0,0
1145.885,3,3,0,0
1147.996,3,2,1,0
1150.064,3,3,1,1
1152.175,3,7,0,0
1154.284,3,1,0,0
1156.396,3,7,0,0
1158.447,3,7,1,1
1160.557,3,1,1,1
1162.666,3,4,0,0
1164.778,3,7,1,0
1166.888,3,5,0,0
1168.997,3,9,0,0
1171.095,3,7,1,1
1173.205,3,5,1,0
1175.314,3,2,0,0
1177.423,3,8,0,0
1179.547,3,2,0,1
1181.606,3,2,1,1
1183.717,3,8,1,0
1185.827,3,2,1,0
1187.938,3,2,1,0
1190.061,3,8,1,1
1192.173,3,7,0,0
1194.284,3,3,0,0
1196.393,3,8,1,0
1198.502,3,1,0,0
1200.611,3,3,1,0
1202.688,3,8,1,1
1204.798,3,1,1,0
1206.91,3,5,0,0
1209.019,3,1,0,0
1211.13,3,0,0,0
1213.24,3,3,0,0
1215.322,3,1,1,1
1217.433,3,0,1,0
1219.545,3,8,0,0
1221.657,3,1,1,0
1223.767,3,4,0,0
1225.878,3,2,0,0
1227.97,3,2,0,1
1230.081,3,6,0,0
1232.191,3,2,1,0
1234.302,3,3,0,0
1236.411,3,6,1,0
1238.518,3,2,1,1
1240.586,3,3,1,1
