t_sec,nBack,number,expectedResponse,actualResponse
591.4954,1,4,1,1
593.6049,1,8,0,0
595.6893,1,8,1,1
597.7991,1,2,0,0
599.9085,1,6,0,0
602.0643,1,6,1,1
604.1746,1,5,0,0
606.2858,1,4,0,0
608.3433,1,4,1,1
610.4884,1,4,1,1
612.6002,1,6,0,0
614.7098,1,2,0,0
616.8188,1,8,0,0
618.9293,1,6,0,0
621.0096,1,6,1,1
653.2462,2,5,0,0
655.3618,2,9,0,0
657.4492,2,5,1,1
659.5597,2,5,0,0
661.6945,2,5,1,1
663.8043,2,7,0,0
665.9349,2,5,1,1
668.0143,2,7,1,1
670.1235,2,8,0,0
672.2341,2,1,0,0
674.3436,2,2,0,0
676.4549,2,7,0,0
678.5308,2,2,1,1
680.5865,2,7,1,1
682.696,2,1,0,0
684.8232,2,7,1,1
686.8904,2,1,1,1
689.0016,2,4,0,0
691.1119,2,7,0,0
693.2237,2,5,0,0
695.3375,2,5,0,0
697.4487,2,8,0,0
699.5,2,5,1,1
701.5907,2,8,1,1
703.7013,2,3,0,0
705.7515,2,8,1,1
707.8613,2,7,0,0
709.9188,2,8,1,1
712.0296,2,4,0,0
714.1392,2,5,0,0
716.2487,2,3,0,0
718.3201,2,5,1,1
720.4072,2,3,1,1
722.5182,2,7,0,0
724.6291,2,0,0,0
726.7626,2,7,1,1
728.8729,2,9,0,0
730.9828,2,3,0,0
733.0967,2,1,0,0
735.2067,2,6,0,0
737.3176,2,4,0,0
739.4504,2,6,1,1
741.5613,2,3,0,0
743.6148,2,6,1,1
745.6704,2,3,1,1
747.7825,2,6,1,1
749.8931,2,2,0,0
752.0045,2,2,0,0
754.1149,2,5,0,0
756.228,2,7,0,0
758.2754,2,5,1,1
760.4066,2,7,1,1
762.5159,2,3,0,0
764.6271,2,6,0,0
766.7383,2,8,0,0
768.8503,2,5,0,0
770.9791,2,8,1,1
773.0898,2,0,0,0
775.2001,2,6,0,0
777.2637,2,0,1,1
779.3732,2,7,0,0
781.4818,2,2,0,0
783.6119,2,7,1,1
785.7208,2,8,0,0
787.831,2,3,0,0
789.8707,2,8,1,1
791.9803,2,8,0,0
794.0924,2,7,0,0
796.2036,2,5,0,0
798.3129,2,1,0,0
800.4235,2,3,0,0
802.5394,2,1,1,1
804.6475,2,5,0,0
806.7583,2,4,0,0
808.8444,2,5,1,1
810.9555,2,4,1,0
813.0645,2,3,0,0
815.1594,2,4,1,1
817.2786,2,0,0,0
819.4036,2,4,1,1
821.4721,2,0,1,1
823.5816,2,2,0,0
825.6381,2,0,1,1
827.7489,2,8,0,0
829.8339,2,0,1,1
831.943,2,6,0,0
833.9921,2,0,1,1
836.0927,2,6,1,1
838.1619,2,0,1,1
840.2665,2,6,1,1
842.4022,2,0,1,1
844.4645,2,6,1,1
846.5685,2,0,1,1
848.6768,2,5,0,0
850.7859,2,2,0,0
852.8818,2,5,1,1
854.9311,2,2,1,1
857.0424,2,7,0,0
859.1531,2,2,1,0
861.2634,2,4,0,0
893.4934,3,2,0,0
895.6042,3,2,0,0
897.7139,3,2,0,0
899.7983,3,2,1,1
901.9089,3,2,1,1
904.0187,3,8,0,0
906.1285,3,3,0,0
908.2416,3,8,0,0
910.356,3,5,0,0
912.4053,3,3,1,1
914.4418,3,8,1,1
916.5532,3,0,0,0
918.6637,3,5,0,0
920.7415,3,8,1,1
922.8507,3,9,0,0
924.9413,3,5,1,1
927.0509,3,7,0,0
929.1609,3,9,1,0
931.2728,3,3,0,0
933.3836,3,9,0,0
935.4913,3,7,0,0
937.6025,3,2,0,0
939.7137,3,0,0,0
941.825,3,5,0,0
943.9353,3,3,0,0
946.0167,3,5,0,1
948.129,3,2,0,0
950.2405,3,4,0,0
952.3447,3,5,1,1
954.4542,3,5,0,0
956.5637,3,5,0,0
958.6745,3,8,0,0
960.7977,3,1,0,0
962.8791,3,5,1,1
964.9887,3,3,0,0
967.1009,3,4,0,0
969.2106,3,1,0,0
971.3214,3,8,0,0
973.4317,3,5,0,0
975.5435,3,3,0,0
977.6547,3,6,0,0
979.7653,3,4,0,0
981.8761,3,4,0,0
983.9583,3,6,1,1
986.0713,3,7,0,0
988.1816,3,2,0,0
990.2932,3,1,0,0
992.4041,3,3,0,0
994.5281,3,2,1,1
996.6403,3,1,1,0
998.7527,3,5,0,0
1000.864,3,7,0,0
1002.95,3,5,0,1
1005.059,3,4,0,0
1007.17,3,8,0,0
1009.244,3,5,1,1
1011.354,3,2,0,0
1013.465,3,2,0,0
1015.583,3,5,1,1
1017.693,3,6,0,0
1019.803,3,2,1,0
1021.913,3,8,0,0
1023.969,3,2,0,1
1026.08,3,2,1,0
1028.19,3,8,1,0
1030.301,3,2,1,0
1032.387,3,2,1,1
1034.501,3,7,0,0
1036.612,3,6,0,0
1038.696,3,2,1,1
1040.824,3,7,1,1
1042.959,3,6,1,1
1045.072,3,4,0,0
1047.182,3,7,1,0
1049.264,3,6,1,1
1051.377,3,6,0,0
1053.493,3,7,1,1
1055.606,3,1,0,0
1057.72,3,8,0,0
1059.831,3,3,0,0
1061.921,3,1,1,1
1064.03,3,7,0,0
1066.142,3,3,1,0
1068.253,3,2,0,0
1070.335,3,7,1,1
1072.446,3,5,0,0
1074.556,3,1,0,0
1076.665,3,7,1,0
1078.775,3,5,1,0
1080.887,3,7,0,0
1082.999,3,8,0,0
1085.11,3,8,0,0
1087.221,3,2,0,0
1089.329,3,3,0,0
1091.438,3,5,0,0
1093.55,3,1,0,0
1095.663,3,5,0,1
1097.773,3,6,0,0
1099.884,3,5,0,0
1101.995,3,8,0,0
