t_sec,nBack,number,expectedResponse,actualResponse
378.9151,0,0,1,1
411.1746,1,8,0,0
413.3113,1,8,1,1
415.4242,1,2,0,0
417.5303,1,2,1,1
419.6228,1,2,1,1
421.7338,1,6,0,0
423.8449,1,0,0,0
425.9145,1,0,1,1
428.026,1,1,0,0
430.1367,1,6,0,0
432.2473,1,3,0,0
434.3146,1,3,1,1
436.4243,1,8,0,0
438.5365,1,4,0,0
440.6222,1,4,1,1
442.7334,1,1,0,0
444.8448,1,6,0,0
446.955,1,8,0,0
449.0653,1,2,0,0
451.1778,1,8,0,0
453.2895,1,1,0,0
455.399,1,2,0,0
457.5104,1,6,0,0
459.6223,1,7,0,0
461.732,1,2,0,0
463.8413,1,1,0,0
465.97,1,1,1,1
468.0797,1,7,0,0
470.1883,1,5,0,0
472.2963,1,3,0,0
474.3744,1,3,1,1
476.4844,1,2,0,0
478.596,1,1,0,0
480.7045,1,2,0,0
482.8144,1,7,0,0
484.9226,1,2,0,0
486.9939,1,2,1,1
489.1032,1,6,0,0
491.2139,1,4,0,0
493.3252,1,7,0,0
495.4366,1,5,0,0
497.5182,1,5,1,1
499.6309,1,6,0,0
501.743,1,8,0,0
503.8535,1,5,0,0
505.958,1,5,1,1
508.0696,1,9,0,0
510.1563,1,9,1,1
512.2333,1,9,1,1
514.3439,1,2,0,0
516.4568,1,9,0,0
518.5957,1,9,1,1
520.7066,1,3,0,0
522.8188,1,1,0,0
524.9304,1,9,0,0
527.0417,1,3,0,0
529.0894,1,3,1,1
531.1777,1,3,1,1
533.2913,1,3,1,1
535.4026,1,0,0,0
537.5118,1,9,0,0
539.6495,1,9,1,1
541.7589,1,2,0,0
543.87,1,9,0,0
545.9824,1,1,0,0
548.097,1,1,1,1
550.1508,1,1,1,1
552.2612,1,5,0,0
554.3721,1,2,0,0
556.4933,1,2,1,1
558.5394,1,2,1,1
560.65,1,9,0,0
562.7162,1,9,1,1
564.8291,1,0,0,0
566.8821,1,0,1,1
568.9828,1,0,1,1
571.0927,1,2,0,0
573.2028,1,4,0,0
575.3138,1,7,0,0
577.3933,1,7,1,1
579.5034,1,2,0,0
581.5941,1,2,1,1
583.7095,1,2,1,1
585.8174,1,5,0,0
587.9268,1,4,0,0
590.0425,1,4,1,1
592.1536,1,8,0,0
594.2829,1,8,1,1
596.3922,1,2,0,0
598.5013,1,6,0,0
600.6371,1,6,1,1
602.7494,1,5,0,0
604.8605,1,4,0,0
606.994,1,4,1,1
609.0882,1,4,1,1
611.1978,1,6,0,0
613.3068,1,2,0,0
615.4168,1,8,0,0
617.5244,1,6,0,0
619.6324,1,6,1,1
651.8632,2,5,0,0
653.976,2,9,0,0
656.0302,2,5,1,1
658.1399,2,5,0,0
660.2588,2,5,1,1
662.369,2,7,0,0
664.4711,2,5,1,1
666.5811,2,7,1,1
668.6957,2,8,0,0
670.8079,2,1,0,0
672.9174,2,2,0,0
675.0298,2,7,0,0
677.0881,2,2,1,1
679.186,2,7,1,1
681.2922,2,1,0,1
683.3557,2,7,1,1
685.4218,2,1,1,1
687.5298,2,4,0,0
689.6531,2,7,0,1
691.762,2,5,0,0
693.8708,2,5,0,0
695.9829,2,8,0,0
698.099,2,5,1,1
700.2106,2,8,1,0
702.3205,2,3,0,0
704.4018,2,8,1,1
706.5247,2,7,0,0
708.6364,2,8,1,0
710.7466,2,4,0,0
712.8578,2,5,0,0
714.966,2,3,0,0
717.0693,2,5,1,1
719.1649,2,3,1,1
721.2761,2,7,0,0
723.3857,2,0,0,0
725.4573,2,7,1,1
727.5687,2,9,0,0
729.6788,2,3,0,0
731.79,2,1,0,0
733.9016,2,6,0,0
736.0132,2,4,0,0
738.0698,2,6,1,1
740.1796,2,3,0,0
742.2635,2,6,1,1
744.3058,2,3,1,1
746.386,2,6,1,1
748.4955,2,2,0,0
750.606,2,2,0,0
752.7167,2,5,0,0
754.8259,2,7,0,0
756.9047,2,5,1,1
758.9916,2,7,1,1
761.1036,2,3,0,0
763.2126,2,6,0,0
765.3214,2,8,0,0
767.4316,2,5,0,0
769.5294,2,8,1,1
771.6402,2,0,0,0
773.7501,2,6,0,0
775.8712,2,0,1,1
777.9803,2,7,0,0
780.0898,2,2,0,0
782.2575,2,7,1,1
784.3698,2,8,0,0
786.4808,2,3,0,0
788.5821,2,8,1,1
790.6894,2,8,0,0
792.8281,2,7,0,1
794.9463,2,5,0,0
797.0566,2,1,0,0
799.1688,2,3,0,0
801.207,2,1,1,1
803.3183,2,5,0,0
805.4293,2,4,0,0
807.5659,2,5,1,1
809.6786,2,4,1,0
811.8057,2,3,0,0
813.8827,2,4,1,1
815.994,2,0,0,0
818.0878,2,4,1,1
820.1976,2,0,1,1
822.3066,2,2,0,0
824.4196,2,0,1,0
826.5295,2,8,0,0
828.5933,2,0,1,1
830.7023,2,6,0,0
832.8143,2,0,1,0
834.881,2,6,1,1
837.0045,2,0,1,1
839.1142,2,6,1,0
841.1664,2,0,1,1
843.2838,2,6,1,1
845.4251,2,0,1,1
847.5369,2,5,0,0
849.6484,2,2,0,0
851.81,2,5,1,1
853.9618,2,2,1,1
856.0743,2,7,0,0
858.1392,2,2,1,1
860.2491,2,4,0,0
892.4804,3,2,0,0
894.5901,3,2,0,0
896.6871,3,2,0,1
898.7546,3,2,1,1
900.8661,3,2,1,0
902.9124,3,8,0,1
905.0239,3,3,0,0
907.1145,3,8,0,1
909.2234,3,5,0,0
911.3358,3,3,1,0
913.4275,3,8,1,1
915.5401,3,0,0,0
917.651,3,5,0,0
919.7603,3,8,1,0
921.8672,3,9,0,0
923.959,3,5,1,1
926.0709,3,7,0,0
928.2184,3,9,1,1
930.3307,3,3,0,0
932.4332,3,9,0,1
934.5259,3,7,0,1
936.6364,3,2,0,0
938.7527,3,0,0,0
940.8632,3,5,0,0
942.973,3,3,0,0
945.0858,3,5,0,0
947.1738,3,2,0,1
949.2851,3,4,0,0
951.3945,3,5,1,0
953.5038,3,5,0,0
955.6473,3,5,0,1
957.755,3,8,0,0
959.8646,3,1,0,0
961.9758,3,5,1,0
964.0865,3,3,0,0
966.1968,3,4,0,0
968.3079,3,1,0,0
970.4181,3,8,0,0
972.5295,3,5,0,0
974.6393,3,3,0,0
976.7507,3,6,0,0
978.8615,3,4,0,0
980.9719,3,4,0,0
983.0823,3,6,1,0
985.1941,3,7,0,0
987.3022,3,2,0,0
989.4125,3,1,0,0
991.5223,3,3,0,0
993.6154,3,2,1,1
995.707,3,1,1,1
997.8182,3,5,0,0
999.9202,3,7,0,1
1002.031,3,5,0,0
1004.142,3,4,0,0
1006.255,3,8,0,0
1008.365,3,5,1,0
1010.474,3,2,0,0
1012.587,3,2,0,0
1014.686,3,5,1,1
1016.799,3,6,0,0
1018.899,3,2,1,1
1021.01,3,8,0,0
1023.12,3,2,0,0
1025.227,3,2,1,0
1027.268,3,8,1,1
1029.376,3,2,1,1
1031.486,3,2,1,1
1033.596,3,7,0,0
1035.705,3,6,0,0
1037.814,3,2,1,0
1039.909,3,7,1,1
1041.972,3,6,1,1
1044.081,3,4,0,0
1046.188,3,7,1,1
1048.298,3,6,1,0
1050.408,3,6,0,0
1052.562,3,7,1,1
1054.673,3,1,0,0
1056.782,3,8,0,0
1058.892,3,3,0,0
1061.008,3,1,1,1
1063.121,3,7,0,0
1065.232,3,3,1,0
1067.349,3,2,0,0
1069.467,3,7,1,1
1071.578,3,5,0,0
1073.688,3,1,0,0
1075.777,3,7,1,1
1077.888,3,5,1,0
1079.995,3,7,0,0
1082.108,3,8,0,0
1084.218,3,8,0,0
1086.33,3,2,0,0
1088.439,3,3,0,0
1090.552,3,5,0,0
1092.662,3,1,0,0
1094.72,3,5,0,1
1096.83,3,6,0,0
1098.938,3,5,0,0
1101.048,3,8,0,0
