t_sec,nBack,number,expectedResponse,actualResponse
776.8593,2,6,0,0
778.9766,2,0,0,0
781.0933,2,7,0,0
783.2231,2,0,1,1
785.3419,2,8,0,0
787.4576,2,5,0,0
789.5424,2,8,1,1
791.6605,2,1,0,0
793.7794,2,7,0,0
795.8965,2,4,0,0
798.015,2,4,0,0
800.1343,2,3,0,0
802.2531,2,3,0,0
804.373,2,9,0,0
806.4987,2,3,1,1
808.6162,2,8,0,0
810.7335,2,6,0,0
812.8331,2,8,1,1
814.959,2,6,1,1
817.0762,2,9,0,0
819.1766,2,6,1,1
821.2924,2,7,0,0
823.4088,2,6,1,1
825.5262,2,5,0,0
827.6268,2,6,1,1
829.7452,2,6,0,0
831.8646,2,0,0,0
833.9817,2,5,0,0
836.0461,2,0,1,1
838.1644,2,2,0,0
840.2808,2,4,0,0
842.4192,2,2,1,1
844.4956,2,4,1,1
846.6146,2,1,0,0
848.7319,2,5,0,0
850.8621,2,1,1,1
852.9381,2,5,1,1
855.0234,2,1,1,1
857.141,2,0,0,0
859.2438,2,1,1,1
891.4588,3,6,0,0
893.5766,3,8,0,0
895.6951,3,9,0,0
897.8389,3,6,1,1
899.986,3,8,1,1
902.102,3,9,1,0
904.1438,3,8,0,1
906.2613,3,1,0,0
908.3799,3,7,0,0
910.4976,3,9,0,0
912.6146,3,5,0,0
914.7324,3,2,0,0
916.8506,3,5,0,0
918.9677,3,6,0,0
921.0875,3,6,0,0
923.1765,3,5,1,1
925.2935,3,8,0,0
927.3832,3,6,1,1
929.5006,3,0,0,0
931.627,3,8,1,1
933.7485,3,6,1,1
935.8547,3,0,1,1
937.9712,3,8,1,0
940.0857,3,6,1,0
942.2038,3,8,0,0
944.3387,3,8,1,1
946.4502,3,6,1,1
948.57,3,6,0,0
950.6888,3,3,0,0
952.8083,3,9,0,0
954.9268,3,3,0,0
957.0447,3,1,0,0
959.1613,3,5,0,0
961.2869,3,6,0,0
963.4047,3,2,0,0
965.4602,3,5,1,1
967.5765,3,5,0,0
969.6952,3,8,0,0
971.8155,3,7,0,0
973.9387,3,5,1,1
976.0547,3,2,0,0
978.1742,3,5,0,0
980.2926,3,7,0,0
982.3371,3,2,1,1
984.4294,3,5,1,1
986.5466,3,5,0,0
988.5938,3,7,0,1
990.7123,3,5,1,0
992.8319,3,5,1,0
994.9486,3,7,1,0
997.0694,3,8,0,0
999.2097,3,7,0,1
1001.329,3,2,0,0
1003.448,3,3,0,0
1005.567,3,3,0,0
1007.667,3,2,1,1
1009.812,3,3,1,1
1011.931,3,7,0,0
1014.047,3,1,0,0
1016.165,3,7,0,0
1018.252,3,7,1,1
1020.336,3,1,1,1
1022.456,3,4,0,0
1024.576,3,7,1,0
1026.693,3,5,0,0
1028.812,3,9,0,0
1030.953,3,7,1,1
1033.071,3,5,1,0
1035.189,3,2,0,0
1037.306,3,8,0,0
1039.389,3,2,0,1
1041.508,3,2,1,0
1043.596,3,8,1,1
1045.712,3,2,1,0
1047.83,3,2,1,0
1049.882,3,8,1,1
1052,3,7,0,0
1054.12,3,3,0,0
1056.231,3,8,1,1
1058.348,3,1,0,0
1060.467,3,3,1,0
1062.504,3,8,1,1
1064.629,3,1,1,1
1066.747,3,5,0,0
1068.79,3,1,0,1
1070.908,3,0,0,0
1073.023,3,3,0,0
1075.1,3,1,1,1
1077.211,3,0,1,1
1079.328,3,8,0,0
1081.443,3,1,1,0
1083.562,3,4,0,0
1085.681,3,2,0,0
1087.798,3,2,0,0
1089.916,3,6,0,0
1092.013,3,2,1,1
1094.13,3,3,0,0
1096.201,3,6,1,1
1098.318,3,2,1,0
1100.437,3,3,1,0
